t,r,y,ym,yf,feedback,e,u,delta
16.66,0.42,0.27883875,0.26271252,0.29335242,0.29335242,0.12664758,0.2722923,0.26550816
16.68,0.42,0.27868381,0.16861701,0.28881659,0.28881659,0.13118341,0.28204434,0.26683106
16.7,0.42,0.27855269,0.21309603,0.28606311,0.28606311,0.13393689,0.28796431,0.26852172
16.72,0.42,0.27844597,0.2533111,0.28487213,0.28487213,0.13512787,0.29052492,0.27028197
16.74,0.42,0.27835972,0.30729145,0.28568738,0.28568738,0.13431262,0.28877214,0.27176119
16.76,0.42,0.27829708,0.22436146,0.28345734,0.28345734,0.13654266,0.29356671,0.27350563
16.78,0.42,0.27825099,0.34515797,0.285701,0.285701,0.134299,0.28874284,0.27472461
16.8,0.42,0.27822517,0.22106997,0.28335078,0.28335078,0.13664922,0.29379581,0.2762503
16.82,0.42,0.27821965,0.26037236,0.2825152,0.2825152,0.1374848,0.29559231,0.27779766
16.84,0.42,0.27823676,0.23063227,0.28062855,0.28062855,0.13937145,0.29964861,0.27954574
16.86,0.42,0.2782789,0.22488647,0.27860157,0.27860157,0.14139843,0.30400663,0.28150261
16.88,0.42,0.27833992,0.32576477,0.28031659,0.28031659,0.13968341,0.30031932,0.28300795
16.9,0.42,0.2784253,0.19015472,0.27703798,0.27703798,0.14296202,0.30736834,0.28495678
16.92,0.42,0.27853727,0.22065196,0.27498758,0.27498758,0.14501242,0.3117767,0.28710237
16.94,0.42,0.27867451,0.25945466,0.27442275,0.27442275,0.14557725,0.3129911,0.28917347
16.96,0.42,0.2788441,0.15628409,0.27012679,0.27012679,0.14987321,0.32222739,0.29181779
16.98,0.42,0.27903814,0.32898712,0.27226717,0.27226717,0.14773283,0.31762558,0.29388241
17,0.42,0.2792587,0.21632934,0.27023307,0.27023307,0.14976693,0.32199891,0.29613173
17.02,0.42,0.27950819,0.20742038,0.26794897,0.26794897,0.15205103,0.32690972,0.29859397
17.04,0.42,0.27979189,0.16634372,0.26425423,0.26425423,0.15574577,0.3348534,0.30149472
17.06,0.42,0.28010252,0.31184989,0.26598498,0.26598498,0.15401502,0.33113228,0.30386573
17.08,0.42,0.28043476,0.29726114,0.2671223,0.2671223,0.1528777,0.32868706,0.30585143
17.1,0.42,0.28079011,0.21985956,0.26540365,0.26540365,0.15459635,0.33238214,0.30797389
17.12,0.42,0.28116802,0.24111327,0.26452037,0.26452037,0.15547963,0.33428121,0.31007848
17.14,0.42,0.28156426,0.28661776,0.26532391,0.26532391,0.15467609,0.3325536,0.31187649
17.16,0.42,0.28197624,0.27138772,0.26554441,0.26554441,0.15445559,0.33207952,0.31349273
17.18,0.42,0.28240273,0.25756361,0.2652542,0.2652542,0.1547458,0.33270347,0.31502959
17.2,0.42,0.28284267,0.25655096,0.26493772,0.26493772,0.15506228,0.33338391,0.31649793
17.22,0.42,0.28329894,0.20825975,0.2628767,0.2628767,0.1571233,0.33781509,0.31820331
17.24,0.42,0.28377347,0.2144642,0.26111625,0.26111625,0.15888375,0.34160007,0.32007505
17.26,0.42,0.28425208,0.40997115,0.26652915,0.26652915,0.15347085,0.32996232,0.32086603
17.28,0.42,0.28473461,0.25780716,0.26621199,0.26621199,0.15378801,0.33064422,0.32164828
17.3,0.42,0.28521599,0.31849815,0.2681133,0.2681133,0.1518867,0.3265564,0.32204093
17.32,0.42,0.28569218,0.31304992,0.26974736,0.26974736,0.15025264,0.32304317,0.32212111
17.34,0.42,0.28616446,0.25390856,0.26917141,0.26917141,0.15082859,0.32428148,0.32229394
17.36,0.42,0.28663188,0.27936992,0.26954226,0.26954226,0.15045774,0.32348414,0.32238916
17.38,0.42,0.28709412,0.27289228,0.26966408,0.26966408,0.15033592,0.32322223,0.3224558
17.4,0.42,0.28755526,0.21928366,0.26783206,0.26783206,0.15216794,0.32716106,0.32283222
17.42,0.42,0.288013,0.29159084,0.26869602,0.26869602,0.15130398,0.32530356,0.32302993
17.44,0.42,0.28846588,0.28467299,0.269277,0.269277,0.150723,0.32405445,0.32311189
17.46,0.42,0.28891309,0.27938933,0.26964472,0.26964472,0.15035528,0.32326385,0.32312405
17.48,0.42,0.28935237,0.29806791,0.27067829,0.27067829,0.14932171,0.32104167,0.32295746
17.5,0.42,0.28977426,0.39143687,0.27506951,0.27506951,0.14493049,0.31160055,0.32204891
17.52,0.42,0.29017274,0.36400916,0.27830368,0.27830368,0.14169632,0.30464708,0.32065676
17.54,0.42,0.2905471,0.30881932,0.27941334,0.27941334,0.14058666,0.30226132,0.31918512
17.56,0.42,0.29089266,0.35977781,0.28233569,0.28233569,0.13766431,0.29597828,0.31732858
17.58,0.42,0.29120289,0.39186175,0.28631845,0.28631845,0.13368155,0.28741533,0.31493552
17.6,0.42,0.29148555,0.22636056,0.28413816,0.28413816,0.13586184,0.29210295,0.31310891
17.62,0.42,0.29173622,0.36667128,0.28713937,0.28713937,0.13286063,0.28565036,0.31091223
17.64,0.42,0.29196427,0.20424551,0.28412505,0.28412505,0.13587495,0.29213115,0.30940974
17.66,0.42,0.29217384,0.25548695,0.28308366,0.28308366,0.13691634,0.29437013,0.30820657
17.68,0.42,0.29236604,0.28799542,0.28326227,0.28326227,0.13673773,0.29398612,0.30706894
17.7,0.42,0.2925459,0.23802193,0.28161717,0.28161717,0.13838283,0.29752309,0.30630527
17.72,0.42,0.29271338,0.29393632,0.28206514,0.28206514,0.13793486,0.29655996,0.30552564
17.74,0.42,0.29287282,0.24022934,0.28054384,0.28054384,0.13945616,0.29983075,0.30507005
17.76,0.42,0.29302514,0.27632856,0.28039055,0.28039055,0.13960945,0.30016031,0.30467727
17.78,0.42,0.2931721,0.26461864,0.27981703,0.27981703,0.14018297,0.30139339,0.30441456
17.8,0.42,0.2933107,0.32125681,0.28132393,0.28132393,0.13867607,0.29815355,0.30391368
17.82,0.42,0.29343511,0.36130239,0.28423224,0.28423224,0.13576776,0.29190069,0.30295264
17.84,0.42,0.29354062,0.35720641,0.28688584,0.28688584,0.13311416,0.28619544,0.30161206
17.86,0.42,0.29362547,0.32884801,0.28841174,0.28841174,0.13158826,0.28291476,0.30011628
17.88,0.42,0.2936947,0.24827413,0.28695219,0.28695219,0.13304781,0.28605279,0.2989912
17.9,0.42,0.29375359,0.23857988,0.2851932,0.2851932,0.1348068,0.28983462,0.29825867
17.92,0.42,0.29380875,0.21432129,0.28261604,0.28261604,0.13738396,0.29537552,0.29802802
17.94,0.42,0.29385911,0.29915085,0.2832173,0.2832173,0.1367827,0.2940828,0.2977124
17.96,0.42,0.29389327,0.42966815,0.28854279,0.28854279,0.13145721,0.282633,0.29650605
17.98,0.42,0.29392189,0.17425147,0.28438674,0.28438674,0.13561326,0.29156851,0.29611105
18,0.42,0.29394145,0.33388584,0.28618671,0.28618671,0.13381329,0.28769858,0.29543805
18.02,0.42,0.293952,0.29574945,0.28653444,0.28653444,0.13346556,0.28695094,0.29475908
18.04,0.42,0.29395481,0.28082536,0.28632684,0.28632684,0.13367316,0.28739729,0.29417014
18.06,0.42,0.29394682,0.33312731,0.28802868,0.28802868,0.13197132,0.28373835,0.2933356
18.08,0.42,0.2939267,0.31693593,0.28907985,0.28907985,0.13092015,0.28147832,0.29238701
18.1,0.42,0.29389677,0.27419929,0.28853874,0.28853874,0.13146126,0.28264171,0.29160739
18.12,0.42,0.29385548,0.3194987,0.28966455,0.28966455,0.13033545,0.28022121,0.2906965
18.14,0.42,0.29380362,0.29322315,0.28979396,0.28979396,0.13020604,0.27994299,0.28983622
18.16,0.42,0.29374765,0.22242733,0.28734426,0.28734426,0.13265574,0.28520984,0.2894661
18.18,0.42,0.29368613,0.31059439,0.28818972,0.28818972,0.13181028,0.2833921,0.28898018
18.2,0.42,0.29361572,0.33675013,0.28995555,0.28995555,0.13004445,0.27959556,0.28822941
18.22,0.42,0.29354338,0.21474868,0.28722076,0.28722076,0.13277924,0.28547537,0.28800909
18.24,0.42,0.29346908,0.29055626,0.28734205,0.28734205,0.13265795,0.28521459,0.28778553
18.26,0.42,0.2933844,0.39511254,0.29126098,0.29126098,0.12873902,0.2767889,0.2869058
18.28,0.42,0.29329397,0.2465488,0.28963508,0.28963508,0.13036492,0.28028458,0.2863761
18.3,0.42,0.29319712,0.30566458,0.29021797,0.29021797,0.12978203,0.27903136,0.28578852
18.32,0.42,0.29309442,0.29182932,0.29027657,0.29027657,0.12972343,0.27890538,0.28523787
18.34,0.42,0.29298879,0.26200313,0.28924844,0.28924844,0.13075156,0.28111585,0.28490811
18.36,0.42,0.29288585,0.2242887,0.28688627,0.28688627,0.13311373,0.28619452,0.28501102
18.38,0.42,0.29278811,0.25411908,0.28569473,0.28569473,0.13430527,0.28875632,0.28531065
18.4,0.42,0.29269575,0.2786443,0.28543835,0.28543835,0.13456165,0.28930754,0.2856304
18.42,0.42,0.29260576,0.31796887,0.28662128,0.28662128,0.13337872,0.28676424,0.28572111
18.44,0.42,0.29252356,0.21765435,0.28411339,0.28411339,0.13588661,0.2921562,0.28623591
18.46,0.42,0.29244242,0.35999404,0.28687269,0.28687269,0.13312731,0.28622372,0.28623494
18.48,0.42,0.29236046,0.30985632,0.28770846,0.28770846,0.13229154,0.28442681,0.28609029
18.5,0.42,0.29227699,0.29823796,0.28809135,0.28809135,0.13190865,0.2836036,0.28589135
18.52,0.42,0.29219606,0.24056069,0.28636296,0.28636296,0.13363704,0.28731963,0.28600562
18.54,0.42,0.29211588,0.3069284,0.2871108,0.2871108,0.1328892,0.28571179,0.28598211
18.56,0.42,0.29204335,0.2017189,0.28400564,0.28400564,0.13599436,0.29238788,0.28649457
18.58,0.42,0.29197959,0.26225844,0.28321483,0.28321483,0.13678517,0.29408812,0.28710205
18.6,0.42,0.29191745,0.3627658,0.28610759,0.28610759,0.13389241,0.28786868,0.28716338
18.62,0.42,0.29185338,0.3289259,0.28766462,0.28766462,0.13233538,0.28452106,0.286952
18.64,0.42,0.29179335,0.21671511,0.28508464,0.28508464,0.13491536,0.29006803,0.28720128
18.66,0.42,0.29173719,0.28339734,0.28502328,0.28502328,0.13497672,0.29019994,0.28744117
18.68,0.42,0.29168595,0.26835599,0.2844172,0.2844172,0.1355828,0.29150302,0.28776612
18.7,0.42,0.29163195,0.37467905,0.28769945,0.28769945,0.13230055,0.28444619,0.28750053
18.72,0.42,0.29156996,0.35619493,0.29019019,0.29019019,0.12980981,0.27909108,0.28682777
18.74,0.42,0.29150163,0.27968664,0.28980825,0.28980825,0.13019175,0.27991227,0.28627453
18.76,0.42,0.29142228,0.3560014,0.29221527,0.29221527,0.12778473,0.27473717,0.28535154
18.78,0.42,0.29133478,0.27001402,0.29140795,0.29140795,0.12859205,0.2764729,0.28464125
18.8,0.42,0.29123681,0.33070974,0.29283711,0.29283711,0.12716289,0.27340022,0.28374197
18.82,0.42,0.29113175,0.26395694,0.29178692,0.29178692,0.12821308,0.27565812,0.28309526
18.84,0.42,0.29101749,0.32760156,0.29308927,0.29308927,0.12691073,0.27285807,0.28227629
18.86,0.42,0.29088994,0.35547449,0.29535782,0.29535782,0.12464218,0.26798068,0.28113264
18.88,0.42,0.29074842,0.32071284,0.29627982,0.29627982,0.12372018,0.26599838,0.2799219
18.9,0.42,0.29059225,0.32234219,0.29722755,0.29722755,0.12277245,0.26396078,0.27864501
18.92,0.42,0.290424,0.28394793,0.29674465,0.29674465,0.12325535,0.264999,0.27755333
18.94,0.42,0.29024619,0.28158873,0.29619353,0.29619353,0.12380647,0.26618392,0.27664377
18.96,0.42,0.29005912,0.30564113,0.29653708,0.29653708,0.12346292,0.26544529,0.27574789
18.98,0.42,0.2898618,0.32166437,0.2974508,0.2974508,0.1225492,0.26348079,0.27476653
19,0.42,0.2896499,0.36519375,0.29991418,0.29991418,0.12008582,0.25818452,0.27343997
19.02,0.42,0.289434,0.18836376,0.2958578,0.2958578,0.1241422,0.26690574,0.27291723
19.04,0.42,0.28921779,0.25717416,0.29445112,0.29445112,0.12554888,0.26993009,0.27267826
19.06,0.42,0.28900558,0.24437497,0.29263017,0.29263017,0.12736983,0.27384514,0.27277161
19.08,0.42,0.28880157,0.23869848,0.29066902,0.29066902,0.12933098,0.27806161,0.27319481
19.1,0.42,0.28860641,0.27593657,0.29013329,0.29013329,0.12986671,0.27921342,0.2736763
19.12,0.42,0.28841773,0.31174442,0.29091915,0.29091915,0.12908085,0.27752383,0.2739841
19.14,0.42,0.28823375,0.30824637,0.29154923,0.29154923,0.12845077,0.27616915,0.2741589
19.16,0.42,0.28805255,0.31209137,0.29229622,0.29229622,0.12770378,0.27456313,0.27419124
19.18,0.42,0.287868,0.36767486,0.29503726,0.29503726,0.12496274,0.26866989,0.27374953
19.2,0.42,0.28767735,0.33514756,0.29649582,0.29649582,0.12350418,0.265534,0.27309229
19.22,0.42,0.28748409,0.26256925,0.29526212,0.29526212,0.12473788,0.26818644,0.27269982
19.24,0.42,0.28728584,0.33027249,0.29653523,0.29653523,0.12346477,0.26544926,0.27211978
19.26,0.42,0.28708405,0.28674378,0.29617917,0.29617917,0.12382083,0.26621478,0.27164738
19.28,0.42,0.28687751,0.31788756,0.29696857,0.29696857,0.12303143,0.26451757,0.27107699
19.3,0.42,0.28667795,0.15953502,0.29197099,0.29197099,0.12802901,0.27526238,0.27141182
19.32,0.42,0.28648116,0.33884535,0.29367551,0.29367551,0.12632449,0.27159766,0.27142669
19.34,0.42,0.28629047,0.25171306,0.2921496,0.2921496,0.1278504,0.27487836,0.27170282
19.36,0.42,0.28610892,0.25011091,0.29062092,0.29062092,0.12937908,0.27816502,0.2722198
19.38,0.42,0.28593628,0.28515181,0.29042205,0.29042205,0.12957795,0.2785926,0.27272962
19.4,0.42,0.2857725,0.28322366,0.29016029,0.29016029,0.12983971,0.27915539,0.27324368
19.42,0.42,0.28561989,0.25369548,0.28883429,0.28883429,0.13116571,0.28200627,0.27394469
19.44,0.42,0.2854729,0.34654856,0.29093299,0.29093299,0.12906701,0.27749406,0.27422864
19.46,0.42,0.28533659,0.22403816,0.28850045,0.28850045,0.13149955,0.28272402,0.27490827
19.48,0.42,0.28521251,0.25856645,0.28741194,0.28741194,0.13258806,0.28506432,0.27572076
19.5,0.42,0.28510184,0.26065142,0.28643883,0.28643883,0.13356117,0.28715651,0.27663562
19.52,0.42,0.28500521,0.26477088,0.28565091,0.28565091,0.13434909,0.28885055,0.27761281
19.54,0.42,0.28492232,0.27457581,0.28524818,0.28524818,0.13475182,0.28971642,0.2785811
19.56,0.42,0.2848552,0.24540362,0.28379929,0.28379929,0.13620071,0.29283154,0.27972113
19.58,0.42,0.28480795,0.21610335,0.28133761,0.28133761,0.13866239,0.29812413,0.28119337
19.6,0.42,0.28478052,0.25992359,0.28055892,0.28055892,0.13944108,0.29979832,0.28268177
19.62,0.42,0.28476713,0.32981821,0.28235017,0.28235017,0.13764983,0.29594714,0.283743
19.64,0.42,0.28476394,0.31426395,0.28351067,0.28351067,0.13648933,0.29345206,0.28451972
19.66,0.42,0.28476488,0.34705232,0.28582128,0.28582128,0.13417872,0.28848426,0.28483689
19.68,0.42,0.28477425,0.22788268,0.28371442,0.28371442,0.13628558,0.293014,0.28549105
19.7,0.42,0.2847871,0.33537739,0.28559307,0.28559307,0.13440693,0.28897489,0.28576976
19.72,0.42,0.28480143,0.30609779,0.2863387,0.2863387,0.1336613,0.2873718,0.28589792
19.74,0.42,0.28480985,0.37619651,0.28960625,0.28960625,0.13039375,0.28034655,0.28545381
19.76,0.42,0.2848096,0.33032296,0.29108686,0.29108686,0.12891314,0.27716325,0.28479057
19.78,0.42,0.28479536,0.36694933,0.2938455,0.2938455,0.1261545,0.27123218,0.2837059
19.8,0.42,0.28476508,0.33534407,0.29535454,0.29535454,0.12464546,0.26798775,0.28244845
19.82,0.42,0.28471948,0.30496278,0.29570393,0.29570393,0.12429607,0.26723656,0.28123149
19.84,0.42,0.28466053,0.28949055,0.29547799,0.29547799,0.12452201,0.26772233,0.28015076
19.86,0.42,0.2845898,0.29189343,0.29534764,0.29534764,0.12465236,0.26800258,0.27917891
19.88,0.42,0.28450847,0.29501159,0.29533542,0.29533542,0.12466458,0.26802885,0.2782869
19.9,0.42,0.28442578,0.19396923,0.29164938,0.29164938,0.12835062,0.27595384,0.27810026
19.92,0.42,0.28434421,0.26364102,0.29063089,0.29063089,0.12936911,0.27814359,0.27810372
19.94,0.42,0.2842709,0.20181234,0.28740112,0.28740112,0.13259888,0.28508758,0.27866243
19.96,0.42,0.2842067,0.26839723,0.28671007,0.28671007,0.13328993,0.28657334,0.27929531
19.98,0.42,0.28415694,0.21101673,0.28395759,0.28395759,0.13604241,0.29249118,0.28035098
20,0.42,0.28412823,0.18656834,0.28041616,0.28041616,0.13958384,0.30010525,0.28193132
