t,u_raw,u_sat,u_rate,ref,psi,x,y
17.68,24.683197,16,16,72,63.930744,46.137404,18.976043
17.72,23.946728,16,16,72,64.168238,46.189692,19.084052
17.76,23.209742,16,16,72,64.405898,46.241531,19.192277
17.8,22.472243,16,16,72,64.643725,46.29292,19.300717
17.84,21.734233,16,16,72,64.881717,46.343859,19.409369
17.88,20.995715,16,16,72,65.119873,46.394345,19.518232
17.92,20.256691,16,16,72,65.358192,46.444379,19.627304
17.96,19.517165,16,16,72,65.596675,46.493958,19.736583
18,18.777139,16,16,72,65.835318,46.543081,19.846067
18.04,18.036615,16,16,72,66.074123,46.591747,19.955756
18.08,17.295597,16,16,72,66.313088,46.639956,20.065647
18.12,16.554087,16,16,72,66.552212,46.687706,20.175737
18.16,15.812087,15.812087,15.812087,72,66.791477,46.734995,20.286026
18.2,15.069728,15.069728,15.612087,72,67.030865,46.781823,20.396512
18.24,14.327073,14.327073,15.412087,72,67.270357,46.828189,20.507193
18.28,13.584178,13.584178,15.212087,72,67.509935,46.874092,20.618066
18.32,12.841101,12.841101,15.012087,72,67.74958,46.919531,20.729131
18.36,12.097898,12.097898,14.812087,72,67.989274,46.964504,20.840385
18.4,11.354625,11.354625,14.612087,72,68.229,47.009012,20.951825
18.44,10.611338,10.611338,14.412087,72,68.468738,47.053053,21.063452
18.48,9.8680927,9.8680927,14.212087,72,68.70847,47.096627,21.175261
18.52,9.1249446,9.1249446,14.012087,72,68.94818,47.139732,21.287252
18.56,8.3819486,8.3819486,13.812087,72,69.187849,47.182369,21.399422
18.6,7.6391594,7.6391594,13.612087,72,69.427459,47.224536,21.511769
18.64,6.8966316,6.8966316,13.412087,72,69.666993,47.266233,21.624292
18.68,6.1544191,6.1544191,13.212087,72,69.906433,47.30746,21.736988
18.72,5.412576,5.412576,13.012087,72,70.145762,47.348215,21.849855
18.76,4.6711558,4.6711558,12.812087,72,70.384963,47.388499,21.962891
18.8,3.9302117,3.9302117,12.612087,72,70.624018,47.428311,22.076095
18.84,3.1897969,3.1897969,12.412087,72,70.86291,47.46765,22.189463
18.88,2.449964,2.449964,12.212087,72,71.101622,47.506517,22.302994
18.92,1.7107655,1.7107655,12.012087,72,71.340138,47.544911,22.416686
18.96,0.9722536,0.9722536,11.812087,72,71.578439,47.582832,22.530537
19,0.2344801,0.2344801,11.612087,72,71.816511,47.620279,22.644545
19.04,-0.50250333,-0.50250333,11.412087,72,72.054335,47.657253,22.758707
19.08,-1.2386454,-1.2386454,11.212087,72,72.291895,47.693753,22.873021
19.12,-1.973895,-1.973895,11.012087,72,72.529175,47.72978,22.987485
19.16,-2.7082013,-2.7082013,10.812087,72,72.766158,47.765332,23.102098
19.2,-3.4415138,-3.4415138,10.612087,72,73.002828,47.800411,23.216856
19.24,-4.1737823,-4.1737823,10.412087,72,73.239169,47.835016,23.331758
19.28,-4.9049569,-4.9049569,10.212087,72,73.475164,47.869148,23.446802
19.32,-5.6349876,-5.6349876,10.012087,72,73.710798,47.902806,23.561985
19.36,-6.3638252,-6.3638252,9.8120868,72,73.946054,47.935992,23.677305
19.4,-7.0914205,-7.0914205,9.6120868,72,74.180917,47.968704,23.79276
19.44,-7.8177244,-7.8177244,9.4120868,72,74.41537,48.000943,23.908348
19.48,-8.5426884,-8.5426884,9.2120868,72,74.649399,48.03271,24.024067
19.52,-9.266264,-9.266264,9.0120868,72,74.882986,48.064005,24.139915
19.56,-9.9884031,-9.9884031,8.8120868,72,75.116118,48.094828,24.255888
19.6,-10.709058,-10.709058,8.6120868,72,75.348778,48.12518,24.371986
19.64,-11.42818,-11.42818,8.4120868,72,75.580951,48.155062,24.488206
19.68,-12.145724,-12.145724,8.2120868,72,75.812621,48.184473,24.604546
19.72,-12.86164,-12.86164,8.0120868,72,76.043773,48.213415,24.721004
19.76,-13.575884,-13.575884,7.8120868,72,76.274393,48.241887,24.837577
19.8,-14.288407,-14.288407,7.6120868,72,76.504465,48.269892,24.954264
19.84,-14.999164,-14.999164,7.4120868,72,76.733974,48.297428,25.071062
19.88,-15.708108,-15.708108,7.2120868,72,76.962905,48.324498,25.187968
19.92,-16.415194,-16,7.0120868,72,77.191243,48.351102,25.304982
19.96,-17.120375,-16,6.8120868,72,77.418974,48.37724,25.422101
20,-17.823608,-16,6.6120868,72,77.646083,48.402914,25.539322
20.04,-18.524845,-16,6.4120868,72,77.872555,48.428125,25.656644
20.08,-19.224043,-16,6.2120868,72,78.098375,48.452873,25.774065
20.12,-19.921157,-16,6.0120868,72,78.32353,48.477159,25.891581
20.16,-20.616142,-16,5.8120868,72,78.548005,48.500984,26.009192
20.2,-21.308954,-16,5.6120868,72,78.771786,48.524351,26.126895
20.24,-21.99955,-16,5.4120868,72,78.994858,48.547258,26.244689
20.28,-22.687885,-16,5.2120868,72,79.217208,48.569709,26.36257
20.32,-23.373915,-16,5.0120868,72,79.43882,48.591703,26.480537
20.36,-24.057599,-16,4.8120868,72,79.659682,48.613242,26.598588
20.4,-24.738892,-16,4.6120868,72,79.879779,48.634328,26.716721
20.44,-25.417752,-16,4.4120868,72,80.099098,48.654961,26.834934
20.48,-26.094136,-16,4.2120868,72,80.317624,48.675144,26.953225
20.52,-26.768003,-16,4.0120868,72,80.535344,48.694876,27.071591
20.56,-27.439309,-16,3.8120868,72,80.752245,48.714161,27.190031
20.6,-28.108013,-16,3.6120868,72,80.968313,48.732998,27.308543
20.64,-28.774073,-16,3.4120868,72,81.183533,48.751391,27.427126
20.68,-29.437448,-16,3.2120868,72,81.397894,48.769339,27.545776
20.72,-30.098096,-16,3.0120868,72,81.611382,48.786846,27.664492
20.76,-30.755977,-16,2.8120868,72,81.823983,48.803911,27.783272
20.8,-31.41105,-16,2.6120868,72,82.035684,48.820538,27.902115
20.84,-32.063274,-16,2.4120868,72,82.246472,48.836728,28.021018
20.88,-32.712609,-16,2.2120868,72,82.456334,48.852481,28.139979
20.92,-33.359014,-16,2.0120868,72,82.665257,48.867801,28.258997
20.96,-34.00245,-16,1.8120868,72,82.873228,48.882689,28.37807
21,-34.642878,-16,1.6120868,72,83.080235,48.897147,28.497196
21.04,-35.280256,-16,1.4120868,72,83.286264,48.911176,28.616373
21.08,-35.914547,-16,1.2120868,72,83.491302,48.924778,28.7356
21.12,-36.545711,-16,1.0120868,72,83.695338,48.937956,28.854874
21.16,-37.17371,-16,0.81208677,72,83.898359,48.950711,28.974194
21.2,-37.798504,-16,0.61208677,72,84.100351,48.963046,29.093558
21.24,-38.420055,-16,0.41208677,72,84.301303,48.974961,29.212965
21.28,-39.038325,-16,0.21208677,72,84.501203,48.98646,29.332413
21.32,-39.653276,-16,0.012086771,72,84.700037,48.997545,29.4519
21.36,-40.264869,-16,-0.18791323,72,84.897794,49.008217,29.571425
21.4,-40.873069,-16,-0.38791323,72,85.094462,49.018478,29.690985
21.44,-41.477836,-16,-0.58791323,72,85.290028,49.028332,29.81058
21.48,-42.079133,-16,-0.78791323,72,85.48448,49.037779,29.930207
21.52,-42.676924,-16,-0.98791323,72,85.677807,49.046823,30.049866
21.56,-43.271172,-16,-1.1879132,72,85.869996,49.055465,30.169554
21.6,-43.86184,-16,-1.3879132,72,86.061036,49.063708,30.289271
21.64,-44.448892,-16,-1.5879132,72,86.250915,49.071555,30.409014
21.68,-45.032291,-16,-1.7879132,72,86.439621,49.079007,30.528783
21.72,-45.612001,-16,-1.9879132,72,86.627142,49.086067,30.648575
21.76,-46.187987,-16,-2.1879132,72,86.813468,49.092737,30.768389
21.8,-46.760213,-16,-2.3879132,72,86.998585,49.099021,30.888225
21.84,-47.328642,-16,-2.5879132,72,87.182483,49.104919,31.00808
21.88,-47.893241,-16,-2.7879132,72,87.365151,49.110436,31.127953
21.92,-48.453973,-16,-2.9879132,72,87.546577,49.115573,31.247843
21.96,-49.010805,-16,-3.1879132,72,87.726749,49.120332,31.367748
22,-49.5637,-16,-3.3879132,72,87.905658,49.124718,31.487668
22.04,-50.112625,-16,-3.5879132,72,88.08329,49.128731,31.607601
22.08,-50.657545,-16,-3.7879132,72,88.259636,49.132376,31.727546
22.12,-51.198426,-16,-3.9879132,72,88.434684,49.135654,31.847501
22.16,-51.735234,-16,-4.1879132,72,88.608423,49.138568,31.967465
22.2,-52.267935,-16,-4.3879132,72,88.780842,49.141121,32.087438
22.24,-52.796496,-16,-4.5879132,72,88.95193,49.143316,32.207418
22.28,-53.320883,-16,-4.7879132,72,89.121678,49.145156,32.327404
22.32,-53.841062,-16,-4.9879132,72,89.290072,49.146643,32.447395
22.36,-54.357002,-16,-5.1879132,72,89.457104,49.14778,32.567389
22.4,-54.868667,-16,-5.3879132,72,89.622763,49.14857,32.687387
22.44,-55.376027,-16,-5.5879132,72,89.787037,49.149016,32.807386
22.48,-55.879048,-16,-5.7879132,72,89.949916,49.149121,32.927386
22.52,-56.377698,-16,-5.9879132,72,90.111391,49.148887,33.047386
22.56,-56.871945,-16,-6.1879132,72,90.271449,49.148319,33.167384
22.6,-57.361756,-16,-6.3879132,72,90.430082,49.147418,33.287381
22.64,-57.8471,-16,-6.5879132,72,90.587278,49.146188,33.407375
22.68,-58.327945,-16,-6.7879132,72,90.743028,49.144632,33.527365
22.72,-58.80426,-16,-6.9879132,72,90.897321,49.142753,33.64735
22.76,-59.276012,-16,-7.1879132,72,91.050147,49.140553,33.76733
22.8,-59.743172,-16,-7.3879132,72,91.201496,49.138037,33.887303
22.84,-60.205707,-16,-7.5879132,72,91.351358,49.135207,34.00727
22.88,-60.663587,-16,-7.7879132,72,91.499722,49.132066,34.127229
22.92,-61.116781,-16,-7.9879132,72,91.64658,49.128618,34.247179
22.96,-61.565259,-16,-8.1879132,72,91.791921,49.124866,34.367121
23,-62.00899,-16,-8.3879132,72,91.935735,49.120813,34.487052
23.04,-62.447944,-16,-8.5879132,72,92.078013,49.116461,34.606973
23.08,-62.882091,-16,-8.7879132,72,92.218745,49.111816,34.726883
23.12,-63.311401,-16,-8.9879132,72,92.35792,49.106879,34.846782
23.16,-63.735844,-16,-9.1879132,72,92.495531,49.101654,34.966668
23.2,-64.155391,-16,-9.3879132,72,92.631566,49.096144,35.086541
23.24,-64.570012,-16,-9.5879132,72,92.766016,49.090353,35.206402
23.28,-64.979677,-16,-9.7879132,72,92.898873,49.084284,35.326248
23.32,-65.384359,-16,-9.9879132,72,93.030126,49.077941,35.44608
23.36,-65.784027,-16,-10.187913,72,93.159766,49.071327,35.565898
23.4,-66.178654,-16,-10.387913,72,93.287784,49.064444,35.6857
23.44,-66.56821,-16,-10.587913,72,93.41417,49.057298,35.805487
23.48,-66.952666,-16,-10.787913,72,93.538916,49.049891,35.925258
23.52,-67.331995,-16,-10.987913,72,93.662012,49.042226,36.045013
23.56,-67.706168,-16,-11.187913,72,93.783449,49.034308,36.164752
23.6,-68.075158,-16,-11.387913,72,93.903218,49.02614,36.284474
23.64,-68.438936,-16,-11.587913,72,94.02131,49.017724,36.404178
23.68,-68.797474,-16,-11.787913,72,94.137716,49.009066,36.523865
23.72,-69.150746,-16,-11.987913,72,94.252427,49.000168,36.643535
23.76,-69.498722,-16,-12.187913,72,94.365434,48.991034,36.763187
23.8,-69.841377,-16,-12.387913,72,94.476728,48.981667,36.882821
23.84,-70.178683,-16,-12.587913,72,94.586301,48.972072,37.002437
23.88,-70.510613,-16,-12.787913,72,94.694144,48.962251,37.122034
23.92,-70.83714,-16,-12.987913,72,94.800248,48.95221,37.241613
23.96,-71.158238,-16,-13.187913,72,94.904605,48.94195,37.361174
24,-71.473879,-16,-13.387913,72,95.007205,48.931476,37.480716
24.04,-71.784038,-16,-13.587913,72,95.108041,48.920792,37.600239
24.08,-72.088687,-16,-13.787913,72,95.207103,48.909901,37.719744
24.12,-72.387801,-16,-13.987913,72,95.304384,48.898808,37.83923
24.16,-72.681355,-16,-14.187913,72,95.399875,48.887515,37.958698
24.2,-72.969321,-16,-14.387913,72,95.493567,48.876027,38.078146
24.24,-73.251674,-16,-14.587913,72,95.585453,48.864347,38.197577
24.28,-73.528389,-16,-14.787913,72,95.675523,48.85248,38.316988
24.32,-73.799439,-16,-14.987913,72,95.76377,48.840429,38.436382
24.36,-74.064801,-16,-15.187913,72,95.850186,48.828197,38.555757
24.4,-74.324448,-16,-15.387913,72,95.934762,48.81579,38.675114
24.44,-74.578355,-16,-15.587913,72,96.017491,48.80321,38.794452
24.48,-74.826498,-16,-15.787913,72,96.098363,48.790462,38.913773
24.52,-75.068852,-16,-15.987913,72,96.177372,48.777549,39.033077
24.56,-75.305392,-16,-16,72,96.254525,48.764475,39.152362
24.6,-75.536221,-16,-16,72,96.329834,48.751245,39.271631
24.64,-75.761374,-16,-16,72,96.403307,48.737862,39.390882
24.68,-75.980883,-16,-16,72,96.474955,48.72433,39.510117
24.72,-76.194777,-16,-16,72,96.544788,48.710652,39.629335
24.76,-76.403086,-16,-16,72,96.612814,48.696833,39.748536
24.8,-76.60584,-16,-16,72,96.679043,48.682876,39.867722
24.84,-76.803068,-16,-16,72,96.743486,48.668785,39.986892
24.88,-76.994801,-16,-16,72,96.806152,48.654564,40.106046
24.92,-77.181066,-16,-16,72,96.86705,48.640216,40.225185
24.96,-77.361894,-16,-16,72,96.926189,48.625745,40.344309
25,-77.537314,-16,-16,72,96.98358,48.611155,40.463419
25.04,-77.707353,-16,-16,72,97.03923,48.596449,40.582515
25.08,-77.872042,-16,-16,72,97.093151,48.581631,40.701596
25.12,-78.031408,-16,-16,72,97.14535,48.566705,40.820664
25.16,-78.18548,-16,-16,72,97.195837,48.551673,40.939719
25.2,-78.334286,-16,-16,72,97.244621,48.536541,41.058761
25.24,-78.477855,-16,-16,72,97.291712,48.52131,41.177791
25.28,-78.616213,-16,-16,72,97.337117,48.505985,41.296808
25.32,-78.74939,-16,-16,72,97.380847,48.49057,41.415814
25.36,-78.877412,-16,-16,72,97.422911,48.475067,41.534808
25.4,-79.000307,-16,-16,72,97.463316,48.45948,41.653792
25.44,-79.118102,-16,-16,72,97.502072,48.443812,41.772764
25.48,-79.230825,-16,-16,72,97.539188,48.428068,41.891727
25.52,-79.338503,-16,-16,72,97.574672,48.41225,42.01068
25.56,-79.441162,-16,-16,72,97.608533,48.396361,42.129623
25.6,-79.53883,-16,-16,72,97.640781,48.380406,42.248558
25.64,-79.631532,-16,-16,72,97.671422,48.364387,42.367484
25.68,-79.719296,-16,-16,72,97.700467,48.348307,42.486402
25.72,-79.802148,-16,-16,72,97.727923,48.332171,42.605312
25.76,-79.880114,-16,-16,72,97.753799,48.315981,42.724215
25.8,-79.95322,-16,-16,72,97.778104,48.299741,42.843111
25.84,-80.021491,-16,-16,72,97.800845,48.283453,42.962
25.88,-80.084955,-16,-16,72,97.822031,48.267121,43.080884
25.92,-80.143635,-16,-16,72,97.841671,48.250749,43.199762
25.96,-80.197559,-16,-16,72,97.859772,48.234339,43.318634
26,-80.246751,-16,-16,72,97.876344,48.217895,43.437502
26.04,-80.291236,-16,-16,72,97.891393,48.201419,43.556366
26.08,-80.33104,-16,-16,72,97.904928,48.184916,43.675225
26.12,-80.366188,-16,-16,72,97.916958,48.168387,43.794082
26.16,-80.396704,-16,-16,72,97.92749,48.151837,43.912935
26.2,-80.422613,-16,-16,72,97.936532,48.135268,44.031786
26.24,-80.443939,-16,-16,72,97.944092,48.118683,44.150634
26.28,-80.460708,-16,-16,72,97.950179,48.102086,44.269481
26.32,-80.472943,-16,-16,72,97.954799,48.085478,44.388326
26.36,-80.480669,-16,-16,72,97.957961,48.068865,44.50717
26.4,-80.483909,-16,-16,72,97.959673,48.052248,44.626014
26.44,-80.482688,-16,-16,72,97.959942,48.03563,44.744858
26.48,-80.477029,-16,-16,72,97.958776,48.019015,44.863702
26.52,-80.466957,-16,-16,72,97.956182,48.002405,44.982547
26.56,-80.452494,-16,-16,72,97.952169,47.985803,45.101393
26.6,-80.433663,-16,-16,72,97.946743,47.969213,45.220241
26.64,-80.410489,-16,-16,72,97.939913,47.952637,45.33909
26.68,-80.382995,-16,-16,72,97.931686,47.936078,45.457942
26.72,-80.351203,-16,-16,72,97.922069,47.919539,45.576797
26.76,-80.315136,-16,-16,72,97.911069,47.903022,45.695655
26.8,-80.274818,-16,-16,72,97.898695,47.886532,45.814517
26.84,-80.23027,-16,-16,72,97.884953,47.87007,45.933382
26.88,-80.181516,-16,-16,72,97.869851,47.853639,46.052252
26.92,-80.128578,-16,-16,72,97.853396,47.837242,46.171126
26.96,-80.071478,-16,-16,72,97.835595,47.820882,46.290006
27,-80.010238,-16,-16,72,97.816455,47.804562,46.408891
27.04,-79.944881,-16,-16,72,97.795984,47.788285,46.527782
27.08,-79.875428,-16,-16,72,97.774188,47.772053,46.646679
27.12,-79.801902,-16,-16,72,97.751075,47.755868,46.765583
27.16,-79.724323,-16,-16,72,97.726651,47.739735,46.884493
27.2,-79.642714,-16,-16,72,97.700925,47.723654,47.003411
27.24,-79.557096,-16,-16,72,97.673902,47.70763,47.122336
27.28,-79.467491,-16,-16,72,97.645589,47.691665,47.241269
27.32,-79.373919,-16,-16,72,97.615994,47.675761,47.360211
27.36,-79.276402,-16,-16,72,97.585123,47.659921,47.479161
27.4,-79.174961,-16,-16,72,97.552983,47.644148,47.59812
27.44,-79.069617,-16,-16,72,97.519581,47.628444,47.717088
27.48,-78.960391,-16,-16,72,97.484923,47.612812,47.836065
27.52,-78.847303,-16,-16,72,97.449017,47.597255,47.955052
27.56,-78.730374,-16,-16,72,97.411869,47.581775,48.07405
27.6,-78.609625,-16,-16,72,97.373485,47.566374,48.193057
27.64,-78.485075,-16,-16,72,97.333872,47.551056,48.312076
27.68,-78.356745,-16,-16,72,97.293037,47.535823,48.431105
27.72,-78.224656,-16,-16,72,97.250986,47.520677,48.550145
27.76,-78.088827,-16,-16,72,97.207726,47.505621,48.669197
27.8,-77.949278,-16,-16,72,97.163262,47.490657,48.78826
27.84,-77.80603,-16,-16,72,97.117603,47.475789,48.907336
27.88,-77.659101,-16,-16,72,97.070753,47.461017,49.026423
27.92,-77.508511,-16,-16,72,97.02272,47.446346,49.145523
27.96,-77.354281,-16,-16,72,96.973509,47.431776,49.264635
28,-77.196429,-16,-16,72,96.923127,47.417312,49.38376
28.04,-77.034975,-16,-16,72,96.87158,47.402955,49.502898
28.08,-76.869937,-16,-16,72,96.818875,47.388707,49.622049
28.12,-76.701336,-16,-16,72,96.765017,47.374571,49.741214
28.16,-76.52919,-16,-16,72,96.710012,47.36055,49.860392
28.2,-76.353518,-16,-16,72,96.653867,47.346645,49.979583
28.24,-76.174338,-16,-16,72,96.596589,47.33286,50.098789
28.28,-75.99167,-16,-16,72,96.538182,47.319196,50.218009
28.32,-75.805532,-16,-16,72,96.478653,47.305656,50.337242
28.36,-75.615943,-16,-16,72,96.418008,47.292242,50.45649
28.4,-75.42292,-16,-16,72,96.356252,47.278957,50.575753
28.44,-75.226483,-16,-16,72,96.293393,47.265803,50.695029
28.48,-75.026649,-16,-16,72,96.229435,47.252782,50.814321
28.52,-74.823437,-16,-16,72,96.164384,47.239896,50.933627
28.56,-74.616865,-16,-16,72,96.098247,47.227148,51.052948
28.6,-74.40695,-16,-16,72,96.031029,47.21454,51.172284
28.64,-74.193711,-16,-16,72,95.962736,47.202074,51.291634
28.68,-73.977164,-16,-16,72,95.893374,47.189753,51.411
28.72,-73.757329,-16,-16,72,95.822948,47.177578,51.530381
28.76,-73.534222,-16,-16,72,95.751464,47.165552,51.649777
28.8,-73.30786,-16,-16,72,95.678928,47.153678,51.769188
28.84,-73.078262,-16,-16,72,95.605344,47.141957,51.888614
28.88,-72.845444,-16,-16,72,95.53072,47.130391,52.008056
28.92,-72.609423,-16,-16,72,95.45506,47.118984,52.127512
28.96,-72.370217,-16,-16,72,95.37837,47.107736,52.246984
29,-72.127843,-16,-16,72,95.300656,47.09665,52.366471
29.04,-71.882317,-16,-16,72,95.221922,47.085728,52.485973
29.08,-71.633657,-16,-16,72,95.142175,47.074973,52.60549
29.12,-71.381878,-16,-16,72,95.061419,47.064386,52.725022
29.16,-71.126998,-16,-16,72,94.97966,47.05397,52.844569
29.2,-70.869034,-16,-16,72,94.896904,47.043726,52.964131
29.24,-70.608001,-16,-16,72,94.813156,47.033657,53.083708
29.28,-70.343916,-16,-16,72,94.728421,47.023765,53.203299
29.32,-70.076795,-16,-16,72,94.642704,47.014052,53.322905
29.36,-69.806655,-16,-16,72,94.55601,47.00452,53.442526
29.4,-69.533512,-16,-16,72,94.468346,46.995171,53.562162
29.44,-69.257381,-16,-16,72,94.379715,46.986008,53.681811
29.48,-68.978278,-16,-16,72,94.290123,46.977031,53.801475
29.52,-68.69622,-16,-16,72,94.199576,46.968243,53.921153
29.56,-68.411222,-16,-16,72,94.108078,46.959646,54.040844
29.6,-68.1233,-16,-16,72,94.015634,46.951243,54.16055
29.64,-67.83247,-16,-16,72,93.92225,46.943035,54.280269
29.68,-67.538746,-16,-16,72,93.82793,46.935023,54.400001
29.72,-67.242145,-16,-16,72,93.73268,46.927211,54.519746
29.76,-66.942681,-16,-16,72,93.636504,46.9196,54.639505
29.8,-66.64037,-16,-16,72,93.539407,46.912192,54.759276
29.84,-66.335228,-16,-16,72,93.441395,46.904989,54.87906
29.88,-66.027269,-16,-16,72,93.342472,46.897992,54.998855
29.92,-65.716508,-16,-16,72,93.242642,46.891204,55.118663
29.96,-65.40296,-16,-16,72,93.141912,46.884627,55.238483
30,-65.08664,-16,-16,72,93.040285,46.878263,55.358314
30.04,-64.767564,-16,-16,72,92.937767,46.872113,55.478156
30.08,-64.445745,-16,-16,72,92.834362,46.866179,55.598009
30.12,-64.121198,-16,-16,72,92.730074,46.860463,55.717873
30.16,-63.793938,-16,-16,72,92.62491,46.854967,55.837747
30.2,-63.463979,-16,-16,72,92.518872,46.849693,55.957631
30.24,-63.131335,-16,-16,72,92.411967,46.844643,56.077525
30.28,-62.796022,-16,-16,72,92.304198,46.839819,56.197428
30.32,-62.458053,-16,-16,72,92.19557,46.835221,56.31734
30.36,-62.117442,-16,-16,72,92.086088,46.830853,56.43726
30.4,-61.774203,-16,-16,72,91.975756,46.826716,56.557189
30.44,-61.428351,-16,-16,72,91.864579,46.822812,56.677126
30.48,-61.0799,-16,-16,72,91.752562,46.819142,56.797069
30.52,-60.728862,-16,-16,72,91.639708,46.815708,56.91702
30.56,-60.375253,-16,-16,72,91.526023,46.812512,57.036978
30.6,-60.019086,-16,-16,72,91.41151,46.809556,57.156941
30.64,-59.660373,-16,-16,72,91.296174,46.806842,57.276911
30.68,-59.29913,-16,-16,72,91.18002,46.804371,57.396885
30.72,-58.93537,-16,-16,72,91.063052,46.802144,57.516865
30.76,-58.569105,-16,-16,72,90.945274,46.800165,57.636848
30.8,-58.200349,-16,-16,72,90.826691,46.798433,57.756836
30.84,-57.829116,-16,-16,72,90.707306,46.796952,57.876827
30.88,-57.455419,-16,-16,72,90.587125,46.795722,57.99682
30.92,-57.07927,-16,-16,72,90.466151,46.794746,58.116816
30.96,-56.700684,-16,-16,72,90.344388,46.794025,58.236814
31,-56.319673,-16,-16,72,90.221842,46.79356,58.356813
31.04,-55.936249,-16,-16,72,90.098515,46.793354,58.476813
31.08,-55.550426,-16,-16,72,89.974412,46.793407,58.596813
31.12,-55.162217,-16,-16,72,89.849538,46.793722,58.716813
31.16,-54.771634,-16,-16,72,89.723896,46.794301,58.836811
31.2,-54.37869,-16,-16,72,89.597491,46.795144,58.956808
31.24,-53.983398,-16,-16,72,89.470326,46.796253,59.076803
31.28,-53.585769,-16,-16,72,89.342406,46.79763,59.196795
31.32,-53.185817,-16,-16,72,89.213734,46.799277,59.316784
31.36,-52.783555,-16,-16,72,89.084315,46.801195,59.436769
31.4,-52.378993,-16,-16,72,88.954153,46.803385,59.556749
31.44,-51.972145,-16,-16,72,88.823252,46.805849,59.676723
31.48,-51.563022,-16,-16,72,88.691614,46.808589,59.796692
31.52,-51.151637,-16,-16,72,88.559246,46.811607,59.916654
31.56,-50.738003,-16,-16,72,88.426149,46.814902,60.036609
31.6,-50.32213,-16,-16,72,88.292329,46.818478,60.156556
31.64,-49.904031,-16,-16,72,88.157789,46.822336,60.276494
31.68,-49.483717,-16,-16,72,88.022533,46.826477,60.396422
31.72,-49.061202,-16,-16,72,87.886565,46.830902,60.51634
31.76,-48.636495,-16,-16,72,87.749888,46.835614,60.636248
31.8,-48.209609,-16,-16,72,87.612507,46.840613,60.756144
31.84,-47.780556,-16,-16,72,87.474425,46.8459,60.876027
31.88,-47.349347,-16,-16,72,87.335646,46.851479,60.995897
31.92,-46.915994,-16,-16,72,87.196173,46.857349,61.115754
31.96,-46.480508,-16,-16,72,87.05601,46.863512,61.235595
32,-46.0429,-16,-16,72,86.915161,46.86997,61.355422
32.04,-45.603182,-16,-16,72,86.77363,46.876723,61.475231
32.08,-45.161365,-16,-16,72,86.631421,46.883774,61.595024
32.12,-44.71746,-16,-16,72,86.488536,46.891124,61.714799
32.16,-44.271478,-16,-16,72,86.344979,46.898774,61.834555
32.2,-43.823431,-16,-16,72,86.200755,46.906725,61.954291
32.24,-43.373329,-16,-16,72,86.055866,46.914979,62.074007
32.28,-42.921184,-16,-16,72,85.910316,46.923537,62.193701
32.32,-42.467006,-16,-16,72,85.764109,46.932401,62.313373
32.36,-42.010806,-16,-16,72,85.617248,46.941571,62.433022
32.4,-41.552595,-16,-16,72,85.469737,46.95105,62.552648
32.44,-41.092383,-16,-16,72,85.321579,46.960837,62.672248
32.48,-40.630182,-16,-16,72,85.172777,46.970935,62.791822
32.52,-40.166002,-16,-16,72,85.023336,46.981345,62.91137
32.56,-39.699853,-16,-16,72,84.873257,46.992068,63.03089
32.6,-39.231747,-16,-16,72,84.722546,47.003106,63.150381
32.64,-38.761692,-16,-16,72,84.571205,47.014459,63.269843
32.68,-38.289701,-16,-16,72,84.419238,47.026129,63.389274
32.72,-37.815782,-16,-16,72,84.266647,47.038117,63.508674
32.76,-37.339947,-16,-16,72,84.113436,47.050424,63.628041
32.8,-36.862206,-16,-16,72,83.95961,47.063051,63.747375
32.84,-36.382568,-16,-16,72,83.805169,47.076,63.866674
32.88,-35.901045,-16,-16,72,83.650119,47.089272,63.985938
32.92,-35.417645,-16,-16,72,83.494463,47.102868,64.105165
32.96,-34.932379,-16,-16,72,83.338203,47.116789,64.224355
33,-34.445257,-16,-16,72,83.181342,47.131037,64.343506
33.04,-33.956289,-16,-16,72,83.023885,47.145611,64.462618
33.08,-33.465485,-16,-16,72,82.865834,47.160514,64.581689
33.12,-32.972854,-16,-16,72,82.707192,47.175747,64.700718
33.16,-32.478407,-16,-16,72,82.547963,47.191311,64.819704
33.2,-31.982152,-16,-16,72,82.388149,47.207206,64.938647
33.24,-31.484099,-16,-16,72,82.227754,47.223434,65.057544
33.28,-30.984259,-16,-16,72,82.066781,47.239997,65.176396
33.32,-30.482641,-16,-16,72,81.905232,47.256894,65.2952
33.36,-29.979254,-16,-16,72,81.743112,47.274127,65.413956
33.4,-29.474107,-16,-16,72,81.580423,47.291698,65.532663
33.44,-28.96721,-16,-16,72,81.417168,47.309607,65.651319
33.48,-28.458573,-16,-16,72,81.25335,47.327854,65.769924
33.52,-27.948204,-16,-16,72,81.088972,47.346443,65.888475
33.56,-27.436112,-16,-16,72,80.924037,47.365372,66.006973
33.6,-26.922308,-16,-16,72,80.758548,47.384643,66.125415
33.64,-26.4068,-16,-16,72,80.592509,47.404258,66.243802
33.68,-25.889598,-16,-16,72,80.425921,47.424217,66.36213
33.72,-25.370709,-16,-16,72,80.258788,47.44452,66.4804
33.76,-24.850144,-16,-16,72,80.091113,47.46517,66.59861
33.8,-24.327911,-16,-16,72,79.922898,47.486167,66.716759
33.84,-23.804019,-16,-16,72,79.754147,47.507512,66.834845
33.88,-23.278476,-16,-16,72,79.584862,47.529205,66.952868
