t,base,lag,pi,lead,lead_lag
155.9733037,0.9991819699,1.004231133,1.022667105,0.9999957704,1.01053372
156.1735261,0.9991977358,1.0042385,1.022617974,0.9999958275,1.010513751
156.3737486,0.9992137875,1.004246628,1.022569431,0.9999958838,1.010493819
156.5739711,0.9992301085,1.00425549,1.022521467,0.9999959393,1.010473922
156.7741935,0.9992466821,1.004265058,1.022474074,0.9999959942,1.010454061
156.974416,0.9992634921,1.004275304,1.022427243,0.9999960483,1.010434236
157.1746385,0.9992805221,1.004286201,1.022380964,0.9999961016,1.010414446
157.374861,0.9992977562,1.00429772,1.02233523,0.9999961543,1.010394692
157.5750834,0.9993151782,1.004309835,1.022290029,0.9999962063,1.010374973
157.7753059,0.9993327724,1.004322518,1.022245355,0.9999962576,1.01035529
157.9755284,0.9993505232,1.004335741,1.022201198,0.9999963081,1.010335643
158.1757508,0.9993684151,1.004349477,1.022157548,0.9999963581,1.01031603
158.3759733,0.9993864327,1.004363699,1.022114397,0.9999964073,1.010296454
158.5761958,0.999404561,1.00437838,1.022071736,0.9999964559,1.010276912
158.7764182,0.9994227851,1.004393492,1.022029556,0.9999965039,1.010257406
