t,r,y,ym,yf,feedback,e,u,delta
16.68,0.42,0.28584233,0.1812774,0.28279882,0.1812774,0.2387226,0.51325358,0.30914466
16.7,0.42,0.28627942,0.2147482,0.28032425,0.2147482,0.2052518,0.44129136,0.3197164
16.72,0.42,0.28688102,0.19462565,0.27720794,0.19462565,0.22537435,0.48455484,0.33290347
16.74,0.42,0.28733572,0.32785513,0.27904966,0.32785513,0.092144873,0.19811148,0.32212011
16.76,0.42,0.2877312,0.29421278,0.27960104,0.29421278,0.12578722,0.27044252,0.31798591
16.78,0.42,0.28822409,0.22591392,0.27764878,0.22591392,0.19408608,0.41728508,0.32592984
16.8,0.42,0.28895975,0.15614804,0.27323057,0.15614804,0.26385196,0.56728172,0.34523799
16.82,0.42,0.28926264,0.4501451,0.27966383,0.4501451,-0.0301451,-0.064811965,0.31243399
16.84,0.42,0.28931402,0.38625157,0.28353975,0.38625157,0.03374843,0.072559125,0.293244
16.86,0.42,0.28924541,0.3373707,0.28549724,0.3373707,0.082629296,0.17765299,0.28399672
16.88,0.42,0.28917214,0.29040345,0.28567564,0.29040345,0.12959655,0.27863259,0.28356759
16.9,0.42,0.28925686,0.21735331,0.2831912,0.21735331,0.20264669,0.43569038,0.29573741
16.92,0.42,0.28942945,0.24236057,0.28170645,0.24236057,0.17763943,0.38192477,0.3026324
16.94,0.42,0.28989204,0.1475653,0.27682859,0.1475653,0.2724347,0.58573461,0.32528058
16.96,0.42,0.2903169,0.28302195,0.2770538,0.28302195,0.13697805,0.2945028,0.32281836
16.98,0.42,0.29073237,0.2716085,0.27685579,0.2716085,0.1483915,0.31904173,0.32251623
17,0.42,0.29117604,0.2548749,0.27605648,0.2548749,0.1651251,0.35501896,0.32511645
17.02,0.42,0.29166453,0.24600521,0.27496371,0.24600521,0.17399479,0.37408879,0.32903423
17.04,0.42,0.29215186,0.26464475,0.27458848,0.26464475,0.15535525,0.33401379,0.3294326
17.06,0.42,0.29254057,0.30837942,0.27581724,0.30837942,0.11162058,0.23998425,0.32227673
17.08,0.42,0.29293188,0.26667185,0.27548468,0.26667185,0.15332815,0.32965552,0.32286703
17.1,0.42,0.29337619,0.24366988,0.27432778,0.24366988,0.17633012,0.37910977,0.32736645
17.12,0.42,0.29395069,0.20649748,0.27186122,0.20649748,0.21350252,0.45903041,0.33789957
17.14,0.42,0.29446915,0.28474678,0.27232978,0.28474678,0.13525322,0.29079442,0.33413116
17.16,0.42,0.29471492,0.38444111,0.27640656,0.38444111,0.035558891,0.076451615,0.31351679
17.18,0.42,0.2947605,0.36295445,0.27955376,0.36295445,0.057045551,0.12264793,0.29824729
17.2,0.42,0.29465718,0.34810736,0.28204661,0.34810736,0.071892639,0.15456917,0.28675304
17.22,0.42,0.29455848,0.28514473,0.28215927,0.28514473,0.13485527,0.28993884,0.2870079
17.24,0.42,0.29447751,0.27909375,0.2820478,0.27909375,0.14090625,0.30294845,0.28828314
17.26,0.42,0.29462676,0.18264866,0.27843329,0.18264866,0.23735134,0.51030538,0.30604492
17.28,0.42,0.29469146,0.31488681,0.27975887,0.31488681,0.10511319,0.22599335,0.2996408
17.3,0.42,0.294573,0.36278559,0.28277802,0.36278559,0.057214412,0.12301099,0.28551041
17.32,0.42,0.29429681,0.35895965,0.28554826,0.35895965,0.061040354,0.13123676,0.27316852
17.34,0.42,0.29385258,0.37026816,0.28862899,0.37026816,0.049731837,0.10692345,0.25986891
17.36,0.42,0.29346017,0.27836273,0.28825567,0.27836273,0.14163727,0.30452014,0.26344101
17.38,0.42,0.2929985,0.33096069,0.28980858,0.33096069,0.089039305,0.19143451,0.25768049
17.4,0.42,0.29271799,0.22120485,0.2873139,0.22120485,0.19879515,0.42740958,0.27125882
17.42,0.42,0.29235279,0.33361907,0.28899772,0.33361907,0.086380932,0.185719,0.26441563
17.44,0.42,0.29202056,0.28429101,0.28882657,0.28429101,0.13570899,0.29177434,0.26660433
17.46,0.42,0.29153243,0.3681681,0.29171171,0.3681681,0.051831902,0.11143859,0.25419107
17.48,0.42,0.2910294,0.31132743,0.29242501,0.31132743,0.10867257,0.23364602,0.25254747
17.5,0.42,0.29067616,0.23797027,0.29044484,0.23797027,0.18202973,0.39136393,0.26365278
17.52,0.42,0.29033247,0.29511488,0.29061466,0.29511488,0.12488512,0.268503,0.2640408
17.54,0.42,0.28963628,0.45802502,0.29670231,0.45802502,-0.038025015,-0.081753782,0.23637723
17.56,0.42,0.28899946,0.2873513,0.29636227,0.2873513,0.1326487,0.28519471,0.24028263
17.58,0.42,0.28849321,0.25310682,0.29478935,0.25310682,0.16689318,0.35882033,0.24976565
17.6,0.42,0.28797662,0.31143805,0.29539475,0.31143805,0.10856195,0.2334082,0.24845705
17.62,0.42,0.28770115,0.19879504,0.29188204,0.19879504,0.22120496,0.47559067,0.26662774
17.64,0.42,0.28738136,0.31755937,0.29281576,0.31755937,0.10244063,0.22024735,0.26291731
17.66,0.42,0.28704762,0.3058544,0.29328989,0.3058544,0.1141456,0.24541304,0.26151697
17.68,0.42,0.28664946,0.32933488,0.29460062,0.32933488,0.090665122,0.19493001,0.25619001
17.7,0.42,0.28619445,0.32877246,0.29584323,0.32877246,0.091227544,0.19613922,0.25138595
17.72,0.42,0.28602028,0.17917534,0.29160076,0.17917534,0.24082466,0.51777301,0.27269691
17.74,0.42,0.2859395,0.25210224,0.29016445,0.25210224,0.16789776,0.36098018,0.27975958
17.76,0.42,0.28584835,0.29502045,0.29034103,0.29502045,0.12497955,0.26870603,0.27887529
17.78,0.42,0.28562667,0.34963389,0.29249714,0.34963389,0.070366106,0.15128713,0.26866824
17.8,0.42,0.28541705,0.29089598,0.29243891,0.29089598,0.12910402,0.27757364,0.26938067
17.82,0.42,0.28509107,0.3483512,0.29447209,0.3483512,0.071648802,0.15404492,0.26015381
17.84,0.42,0.28484579,0.26453307,0.2933834,0.26453307,0.15546693,0.3342539,0.26608182
17.86,0.42,0.28452519,0.33160478,0.29477326,0.33160478,0.088395224,0.19004973,0.25999925
17.88,0.42,0.28413588,0.33189297,0.29612307,0.33189297,0.088107033,0.18943012,0.25435372
17.9,0.42,0.2835758,0.38090604,0.29920609,0.38090604,0.039093963,0.08405202,0.24072958
17.92,0.42,0.28306977,0.2869346,0.29875985,0.2869346,0.1330654,0.28609061,0.24435847
17.94,0.42,0.28273972,0.22999267,0.29625923,0.22999267,0.19000733,0.40851577,0.25749105
17.96,0.42,0.28244838,0.2847137,0.29583939,0.2847137,0.1352863,0.29086554,0.26016101
17.98,0.42,0.28228008,0.24525048,0.29399979,0.24525048,0.17474952,0.37571147,0.26940505
18,0.42,0.28215326,0.27698184,0.29338096,0.27698184,0.14301816,0.30748904,0.27245177
18.02,0.42,0.2820506,0.28313035,0.29300821,0.28313035,0.13686965,0.29426974,0.2741972
18.04,0.42,0.28184485,0.33951765,0.29469946,0.33951765,0.080482352,0.17303706,0.26610439
18.06,0.42,0.28171074,0.26514204,0.29362465,0.26514204,0.15485796,0.33294461,0.27145161
18.08,0.42,0.28178777,0.19939084,0.29019796,0.19939084,0.22060916,0.47430969,0.28768026
18.1,0.42,0.2819206,0.26060009,0.28912168,0.26060009,0.15939991,0.34270981,0.29208262
18.12,0.42,0.28196381,0.32376279,0.29038135,0.32376279,0.096237211,0.20691,0.28526881
18.14,0.42,0.28212891,0.23213878,0.28826344,0.23213878,0.18786122,0.40390163,0.29475944
18.16,0.42,0.282137,0.3526929,0.29060633,0.3526929,0.067307099,0.14471026,0.2827555
18.18,0.42,0.28232384,0.20789113,0.28759851,0.20789113,0.21210887,0.45603408,0.29661779
18.2,0.42,0.28267238,0.20809975,0.28470764,0.20809975,0.21190025,0.45558553,0.30933521
18.22,0.42,0.28297813,0.29337153,0.28502269,0.29337153,0.12662847,0.27225121,0.30636849
18.24,0.42,0.28320382,0.31180218,0.28599649,0.31180218,0.10819782,0.23262532,0.30046904
18.26,0.42,0.28317696,0.39273076,0.28987774,0.39273076,0.027269242,0.058628871,0.28112182
18.28,0.42,0.28310425,0.31005959,0.29061162,0.31005959,0.10994041,0.23637189,0.27754183
18.3,0.42,0.28301868,0.29712526,0.29084848,0.29712526,0.12287474,0.26418068,0.27647294
18.32,0.42,0.2831421,0.1977429,0.28746283,0.1977429,0.2222571,0.47785276,0.29258332
18.34,0.42,0.28318341,0.32019038,0.28865292,0.32019038,0.09980962,0.21459068,0.28634391
18.36,0.42,0.2833739,0.21936066,0.2861332,0.21936066,0.20063934,0.43137459,0.29794637
18.38,0.42,0.28356861,0.27841303,0.28585247,0.27841303,0.14158697,0.30441198,0.29846361
18.4,0.42,0.28384734,0.24218461,0.28426454,0.24218461,0.17781539,0.38230308,0.30517077
18.42,0.42,0.2841593,0.26147312,0.28343576,0.26147312,0.15852688,0.3408328,0.30802373
18.44,0.42,0.28436591,0.32238249,0.28485201,0.32238249,0.09761751,0.20987765,0.30017205
18.46,0.42,0.28461506,0.26002017,0.28394903,0.26002017,0.15997983,0.34395663,0.30367481
18.48,0.42,0.28494654,0.24020869,0.28235848,0.24020869,0.17979131,0.38655131,0.31030493
18.5,0.42,0.2853838,0.22608422,0.28031214,0.22608422,0.19391578,0.41691893,0.31883405
18.52,0.42,0.28576226,0.29565633,0.28087011,0.29565633,0.12434367,0.26733889,0.31471444
18.54,0.42,0.28600663,0.33183886,0.28272352,0.33183886,0.088161143,0.18954646,0.304701
18.56,0.42,0.28637567,0.22068592,0.28046761,0.22068592,0.19931408,0.42852528,0.31460694
18.58,0.42,0.28667183,0.30436083,0.28133645,0.30436083,0.11563917,0.24862421,0.30932833
18.6,0.42,0.28705985,0.23301704,0.27957938,0.23301704,0.18698296,0.40201337,0.31674313
18.62,0.42,0.28749955,0.24713547,0.2783996,0.24713547,0.17286453,0.37165874,0.32113638
18.64,0.42,0.28793689,0.26913931,0.27806286,0.26913931,0.15086069,0.32435049,0.32139351
18.66,0.42,0.28849781,0.21228903,0.27567109,0.21228903,0.20771097,0.4465786,0.33140831
18.68,0.42,0.28899976,0.28916676,0.27616184,0.28916676,0.13083324,0.28129147,0.32739897
18.7,0.42,0.28949697,0.26693855,0.27582645,0.26693855,0.15306145,0.32908212,0.32753362
18.72,0.42,0.29000084,0.26176923,0.27531528,0.26176923,0.15823077,0.34019615,0.32854662
18.74,0.42,0.29033285,0.34169142,0.27772895,0.34169142,0.078308578,0.16836344,0.31573197
18.76,0.42,0.2906753,0.26651493,0.27732117,0.26651493,0.15348507,0.32999291,0.31687284
18.78,0.42,0.29104883,0.25662403,0.27656855,0.25662403,0.16337597,0.35125833,0.31962368
18.8,0.42,0.29129965,0.32445701,0.27830995,0.32445701,0.095542994,0.20541744,0.31048718
18.82,0.42,0.29157193,0.26445642,0.27780618,0.26445642,0.15554358,0.33441869,0.3124017
18.84,0.42,0.29184156,0.27431259,0.27767914,0.27431259,0.14568741,0.31322794,0.3124678
18.86,0.42,0.29214434,0.25815714,0.27696925,0.25815714,0.16184286,0.34796215,0.31530735
18.88,0.42,0.29240268,0.29161149,0.2775017,0.29161149,0.12838851,0.27603531,0.31216559
18.9,0.42,0.29262097,0.29135113,0.27800531,0.29135113,0.12864887,0.27659508,0.30931995
18.92,0.42,0.29290102,0.24703151,0.27687899,0.24703151,0.17296849,0.37188226,0.31432493
18.94,0.42,0.2932113,0.25855351,0.27621261,0.25855351,0.16144649,0.34710996,0.31694773
18.96,0.42,0.29356406,0.25163869,0.27531901,0.25163869,0.16836131,0.36197681,0.32055006
18.98,0.42,0.29393851,0.2590825,0.27472859,0.2590825,0.1609175,0.34597262,0.32258386
19,0.42,0.29445931,0.20183782,0.27207802,0.20183782,0.21816218,0.4690487,0.33430105
19.02,0.42,0.29500448,0.2505057,0.27129357,0.2505057,0.1694943,0.36441273,0.33670999
19.04,0.42,0.29535646,0.34726873,0.27405631,0.34726873,0.072731272,0.15637224,0.32228297
19.06,0.42,0.2956428,0.29763015,0.27491354,0.29763015,0.12236985,0.26309519,0.31754794
19.08,0.42,0.2961281,0.18099211,0.27149821,0.18099211,0.23900789,0.51386697,0.33325346
19.1,0.42,0.2966632,0.23974114,0.27034341,0.23974114,0.18025886,0.38755655,0.33759771
19.12,0.42,0.29716628,0.27428993,0.27048692,0.27428993,0.14571007,0.31327665,0.33565203
19.14,0.42,0.29753089,0.32334732,0.27240912,0.32334732,0.096652683,0.20780327,0.32542413
19.16,0.42,0.29774439,0.33461253,0.27467106,0.33461253,0.085387465,0.18358305,0.31407684
19.18,0.42,0.29786922,0.31262875,0.27605134,0.31262875,0.10737125,0.23084819,0.30741855
19.2,0.42,0.29777178,0.37643738,0.27970174,0.37643738,0.043562615,0.093659623,0.29031783
19.22,0.42,0.29783775,0.21190596,0.27723644,0.21190596,0.20809404,0.4474022,0.30288458
19.24,0.42,0.29780033,0.32532568,0.27898514,0.32532568,0.094674321,0.20354979,0.2949378
19.26,0.42,0.29795938,0.19451248,0.2759134,0.19451248,0.22548752,0.48479816,0.31012663
19.28,0.42,0.29782644,0.40639531,0.2806582,0.40639531,0.013604686,0.029250074,0.2876565
19.3,0.42,0.29789563,0.19590362,0.27757622,0.19590362,0.22409638,0.48180721,0.30318856
19.32,0.42,0.2976893,0.40272572,0.28212711,0.40272572,0.017274277,0.037139696,0.28190465
19.34,0.42,0.29757484,0.24868359,0.28091098,0.24868359,0.17131641,0.36833029,0.2888187
19.36,0.42,0.29725185,0.38028847,0.28452471,0.38028847,0.039711527,0.085379783,0.27254359
19.38,0.42,0.29684684,0.33207422,0.28625378,0.33207422,0.087925785,0.18904044,0.26586334
19.4,0.42,0.29652992,0.25900522,0.28526292,0.25900522,0.16099478,0.34613877,0.27228537
19.42,0.42,0.29618517,0.30773591,0.28608012,0.30773591,0.11226409,0.2413678,0.26981197
19.44,0.42,0.29596351,0.24104729,0.28444257,0.24104729,0.17895271,0.38474832,0.27900687
19.46,0.42,0.29579496,0.2675922,0.28382982,0.2675922,0.1524078,0.32767677,0.28290047
19.48,0.42,0.29548543,0.35291751,0.2863421,0.35291751,0.067082492,0.14422736,0.27180662
19.5,0.42,0.29512575,0.31797862,0.28749252,0.31797862,0.10202138,0.21934596,0.26760976
19.52,0.42,0.29509488,0.14946219,0.28247324,0.14946219,0.27053781,0.5816563,0.29273349
19.54,0.42,0.29508275,0.27558168,0.28222264,0.27558168,0.14441832,0.31049939,0.29415476
19.56,0.42,0.29484975,0.38277416,0.28587906,0.38277416,0.037225836,0.080035547,0.27702522
19.58,0.42,0.29457553,0.3110785,0.2867954,0.3110785,0.1089215,0.23418122,0.2735977
19.6,0.42,0.29417423,0.35159669,0.28915181,0.35159669,0.068403309,0.14706711,0.26347526
19.62,0.42,0.29359364,0.38057385,0.29247625,0.38057385,0.039426155,0.084766233,0.24917853
19.64,0.42,0.29287675,0.36889335,0.29525505,0.36889335,0.051106649,0.1098793,0.23803459
19.66,0.42,0.29244549,0.18475511,0.29123687,0.18475511,0.23524489,0.50577651,0.25945395
19.68,0.42,0.29207176,0.27590809,0.29067946,0.27590809,0.14409191,0.30979761,0.26348144
19.7,0.42,0.29186184,0.22581252,0.28832066,0.22581252,0.19418748,0.41750309,0.27580317
19.72,0.42,0.29194715,0.15991669,0.28365143,0.15991669,0.26008331,0.55917911,0.29847325
19.74,0.42,0.29207322,0.26231216,0.28287545,0.26231216,0.15768784,0.33902885,0.3017177
19.76,0.42,0.29216215,0.29566796,0.28334064,0.29566796,0.12433204,0.26731389,0.29896539
19.78,0.42,0.29213735,0.33167521,0.28509826,0.33167521,0.088324794,0.18989831,0.29024002
19.8,0.42,0.29206197,0.30793987,0.28592886,0.30793987,0.11206013,0.24092928,0.28629516
19.82,0.42,0.29187149,0.33913892,0.28786377,0.33913892,0.080861077,0.17385132,0.27729966
19.84,0.42,0.29158848,0.33382011,0.28953491,0.33382011,0.086179891,0.18528677,0.26993863
19.86,0.42,0.29122424,0.33269597,0.2911044,0.33269597,0.087304031,0.18770367,0.26335983
19.88,0.42,0.29087946,0.29085771,0.29109543,0.29085771,0.12914229,0.27765593,0.26450352
19.9,0.42,0.29060958,0.26523036,0.29015489,0.26523036,0.15476964,0.33275473,0.26996361
19.92,0.42,0.29031812,0.30572459,0.29072106,0.30572459,0.11427541,0.24569212,0.26802189
19.94,0.42,0.28998804,0.31443866,0.29158352,0.31443866,0.10556134,0.22695689,0.26473669
19.96,0.42,0.28967904,0.28928634,0.29149998,0.28928634,0.13071366,0.28103437,0.26604051
19.98,0.42,0.2894927,0.24278984,0.2897287,0.24278984,0.17721016,0.38100185,0.27523742
20,0.42,0.28934851,0.27406921,0.28915927,0.27406921,0.14593079,0.3137512,0.27831852
