t,u_raw,u_sat,u_rate,ref,psi,x,y
46.04,8.2032948,8.2032948,8.2032948,72,69.352864,41.675262,122.79534
46.08,8.1866852,8.1866852,8.1866852,72,69.357894,41.717565,122.90764
46.12,8.167897,8.167897,8.167897,72,69.363628,41.759858,123.01994
46.16,8.1469479,8.1469479,8.1469479,72,69.370062,41.802137,123.13224
46.2,8.123856,8.123856,8.123856,72,69.377189,41.844403,123.24455
46.24,8.0986401,8.0986401,8.0986401,72,69.385004,41.886653,123.35687
46.28,8.0713194,8.0713194,8.0713194,72,69.393501,41.928887,123.46919
46.32,8.0419135,8.0419135,8.0419135,72,69.402672,41.971103,123.58152
46.36,8.0104426,8.0104426,8.0104426,72,69.412513,42.013299,123.69386
46.4,7.9769273,7.9769273,7.9769273,72,69.423016,42.055475,123.8062
46.44,7.9413885,7.9413885,7.9413885,72,69.434174,42.097629,123.91855
46.48,7.9038478,7.9038478,7.9038478,72,69.445981,42.13976,124.03091
46.52,7.8643271,7.8643271,7.8643271,72,69.45843,42.181866,124.14328
46.56,7.8228487,7.8228487,7.8228487,72,69.471513,42.223947,124.25566
46.6,7.7794354,7.7794354,7.7794354,72,69.485223,42.266001,124.36805
46.64,7.7341103,7.7341103,7.7341103,72,69.499554,42.308027,124.48045
46.68,7.686897,7.686897,7.686897,72,69.514496,42.350023,124.59286
46.72,7.6378194,7.6378194,7.6378194,72,69.530044,42.391989,124.70529
46.76,7.5869018,7.5869018,7.5869018,72,69.546188,42.433924,124.81772
46.8,7.534169,7.534169,7.534169,72,69.562921,42.475825,124.93017
46.84,7.4796461,7.4796461,7.4796461,72,69.580235,42.517692,125.04263
46.88,7.4233583,7.4233583,7.4233583,72,69.598122,42.559525,125.1551
46.92,7.3653316,7.3653316,7.3653316,72,69.616573,42.601321,125.26759
46.96,7.3055919,7.3055919,7.3055919,72,69.635581,42.64308,125.38009
47,7.2441657,7.2441657,7.2441657,72,69.655136,42.6848,125.4926
47.04,7.1810797,7.1810797,7.1810797,72,69.67523,42.726481,125.60513
47.08,7.1163611,7.1163611,7.1163611,72,69.695855,42.768121,125.71767
47.12,7.050037,7.050037,7.050037,72,69.717002,42.80972,125.83023
47.16,6.9821352,6.9821352,6.9821352,72,69.738661,42.851277,125.94281
47.2,6.9126836,6.9126836,6.9126836,72,69.760824,42.892789,126.0554
47.24,6.8417103,6.8417103,6.8417103,72,69.783482,42.934258,126.168
47.28,6.7692438,6.7692438,6.7692438,72,69.806626,42.97568,126.28063
47.32,6.6953127,6.6953127,6.6953127,72,69.830246,43.017057,126.39327
47.36,6.6199461,6.6199461,6.6199461,72,69.854334,43.058386,126.50593
47.4,6.5431731,6.5431731,6.5431731,72,69.878879,43.099666,126.6186
47.44,6.4650231,6.4650231,6.4650231,72,69.903872,43.140898,126.7313
47.48,6.3855256,6.3855256,6.3855256,72,69.929304,43.182079,126.84401
47.52,6.3047106,6.3047106,6.3047106,72,69.955166,43.22321,126.95674
47.56,6.2226079,6.2226079,6.2226079,72,69.981447,43.264289,127.06949
47.6,6.1392478,6.1392478,6.1392478,72,70.008138,43.305315,127.18226
47.64,6.0546607,6.0546607,6.0546607,72,70.03523,43.346288,127.29505
47.68,5.9688771,5.9688771,5.9688771,72,70.062711,43.387207,127.40786
47.72,5.8819277,5.8819277,5.8819277,72,70.090573,43.428072,127.52068
47.76,5.7938433,5.7938433,5.7938433,72,70.118806,43.46888,127.63353
47.8,5.7046549,5.7046549,5.7046549,72,70.147399,43.509632,127.7464
47.84,5.6143936,5.6143936,5.6143936,72,70.176343,43.550327,127.85929
47.88,5.5230906,5.5230906,5.5230906,72,70.205627,43.590965,127.9722
47.92,5.4307774,5.4307774,5.4307774,72,70.235242,43.631544,128.08513
47.96,5.3374852,5.3374852,5.3374852,72,70.265177,43.672064,128.19808
48,5.2432456,5.2432456,5.2432456,72,70.295422,43.712525,128.31105
48.04,5.1480903,5.1480903,5.1480903,72,70.325967,43.752925,128.42405
48.08,5.0520509,5.0520509,5.0520509,72,70.356801,43.793264,128.53707
48.12,4.9551592,4.9551592,4.9551592,72,70.387916,43.833542,128.6501
48.16,4.857447,4.857447,4.857447,72,70.419299,43.873758,128.76316
48.2,4.7589461,4.7589461,4.7589461,72,70.450942,43.913912,128.87625
48.24,4.6596884,4.6596884,4.6596884,72,70.482833,43.954003,128.98935
48.28,4.5597058,4.5597058,4.5597058,72,70.514963,43.99403,129.10248
48.32,4.4590303,4.4590303,4.4590303,72,70.547321,44.033993,129.21563
48.36,4.3576938,4.3576938,4.3576938,72,70.579897,44.073892,129.3288
48.4,4.2557282,4.2557282,4.2557282,72,70.61268,44.113727,129.442
48.44,4.1531654,4.1531654,4.1531654,72,70.645661,44.153496,129.55522
48.48,4.0500374,4.0500374,4.0500374,72,70.678829,44.193199,129.66846
48.52,3.9463761,3.9463761,3.9463761,72,70.712173,44.232837,129.78172
48.56,3.8422133,3.8422133,3.8422133,72,70.745684,44.272408,129.89501
48.6,3.7375808,3.7375808,3.7375808,72,70.779351,44.311913,130.00832
48.64,3.6325104,3.6325104,3.6325104,72,70.813164,44.351351,130.12165
48.68,3.5270338,3.5270338,3.5270338,72,70.847113,44.390722,130.23501
48.72,3.4211825,3.4211825,3.4211825,72,70.881187,44.430025,130.34839
48.76,3.3149883,3.3149883,3.3149883,72,70.915376,44.469261,130.4618
48.8,3.2084824,3.2084824,3.2084824,72,70.94967,44.508429,130.57523
48.84,3.1016963,3.1016963,3.1016963,72,70.98406,44.547529,130.68868
48.88,2.9946613,2.9946613,2.9946613,72,71.018534,44.58656,130.80215
48.92,2.8874085,2.8874085,2.8874085,72,71.053084,44.625523,130.91565
48.96,2.7799689,2.7799689,2.7799689,72,71.087698,44.664418,131.02917
49,2.6723735,2.6723735,2.6723735,72,71.122367,44.703243,131.14272
49.04,2.5646531,2.5646531,2.5646531,72,71.157081,44.742,131.25629
49.08,2.4568382,2.4568382,2.4568382,72,71.191829,44.780688,131.36988
49.12,2.3489594,2.3489594,2.3489594,72,71.226603,44.819308,131.48349
49.16,2.241047,2.241047,2.241047,72,71.261393,44.857858,131.59713
49.2,2.1331312,2.1331312,2.1331312,72,71.296187,44.896339,131.7108
49.24,2.0252419,2.0252419,2.0252419,72,71.330978,44.934751,131.82448
49.28,1.9174091,1.9174091,1.9174091,72,71.365755,44.973094,131.93819
49.32,1.8096622,1.8096622,1.8096622,72,71.400509,45.011368,132.05192
49.36,1.7020308,1.7020308,1.7020308,72,71.43523,45.049573,132.16568
49.4,1.594544,1.594544,1.594544,72,71.469908,45.08771,132.27946
49.44,1.487231,1.487231,1.487231,72,71.504535,45.125777,132.39326
49.48,1.3801204,1.3801204,1.3801204,72,71.539101,45.163776,132.50709
49.52,1.273241,1.273241,1.273241,72,71.573596,45.201706,132.62093
49.56,1.166621,1.166621,1.166621,72,71.608013,45.239568,132.7348
49.6,1.0602886,1.0602886,1.0602886,72,71.64234,45.277362,132.8487
49.64,0.95427171,0.95427171,0.95427171,72,71.67657,45.315088,132.96261
49.68,0.8485979,0.8485979,0.8485979,72,71.710694,45.352746,133.07655
49.72,0.74329459,0.74329459,0.74329459,72,71.744702,45.390336,133.19051
49.76,0.6383889,0.6383889,0.6383889,72,71.778585,45.427859,133.30449
49.8,0.53390769,0.53390769,0.53390769,72,71.812336,45.465314,133.4185
49.84,0.42987754,0.42987754,0.42987754,72,71.845946,45.502703,133.53252
49.88,0.32632475,0.32632475,0.32632475,72,71.879405,45.540025,133.64657
49.92,0.22327537,0.22327537,0.22327537,72,71.912707,45.577281,133.76064
49.96,0.12075511,0.12075511,0.12075511,72,71.945841,45.614471,133.87474
50,0.018789417,0.018789417,0.018789417,72,71.9788,45.651595,133.98885
50.04,-0.082596562,-0.082596562,-0.082596562,72,72.011576,45.688654,134.10298
50.08,-0.18337799,-0.18337799,-0.18337799,72,72.044161,45.725648,134.21714
50.12,-0.28353036,-0.28353036,-0.28353036,72,72.076546,45.762578,134.33131
50.16,-0.38302944,-0.38302944,-0.38302944,72,72.108725,45.799443,134.44551
50.2,-0.48185135,-0.48185135,-0.48185135,72,72.140689,45.836245,134.55973
50.24,-0.57997253,-0.57997253,-0.57997253,72,72.17243,45.872983,134.67397
50.28,-0.67736973,-0.67736973,-0.67736973,72,72.203942,45.909659,134.78822
50.32,-0.77402007,-0.77402007,-0.77402007,72,72.235216,45.946272,134.9025
50.36,-0.86990098,-0.86990098,-0.86990098,72,72.266245,45.982823,135.0168
50.4,-0.96499025,-0.96499025,-0.96499025,72,72.297022,46.019313,135.13112
50.44,-1.059266,-1.059266,-1.059266,72,72.32754,46.055742,135.24545
50.48,-1.1527067,-1.1527067,-1.1527067,72,72.357792,46.092111,135.35981
50.52,-1.2452912,-1.2452912,-1.2452912,72,72.387772,46.12842,135.47419
50.56,-1.3369987,-1.3369987,-1.3369987,72,72.417471,46.164669,135.58858
50.6,-1.4278087,-1.4278087,-1.4278087,72,72.446884,46.20086,135.70299
50.64,-1.5177013,-1.5177013,-1.5177013,72,72.476005,46.236993,135.81742
50.68,-1.6066566,-1.6066566,-1.6066566,72,72.504826,46.273068,135.93187
50.72,-1.6946553,-1.6946553,-1.6946553,72,72.533341,46.309086,136.04634
50.76,-1.7816785,-1.7816785,-1.7816785,72,72.561545,46.345048,136.16082
50.8,-1.8677077,-1.8677077,-1.8677077,72,72.589431,46.380954,136.27533
50.84,-1.9527245,-1.9527245,-1.9527245,72,72.616994,46.416805,136.38985
50.88,-2.0367113,-2.0367113,-2.0367113,72,72.644227,46.452601,136.50438
50.92,-2.1196505,-2.1196505,-2.1196505,72,72.671124,46.488344,136.61894
50.96,-2.2015252,-2.2015252,-2.2015252,72,72.697681,46.524033,136.73351
51,-2.2823188,-2.2823188,-2.2823188,72,72.723892,46.559671,136.84809
51.04,-2.3620149,-2.3620149,-2.3620149,72,72.749752,46.595256,136.96269
51.08,-2.4405978,-2.4405978,-2.4405978,72,72.775255,46.630791,137.07731
51.12,-2.518052,-2.518052,-2.518052,72,72.800396,46.666275,137.19195
51.16,-2.5943624,-2.5943624,-2.5943624,72,72.82517,46.701709,137.30659
51.2,-2.6695145,-2.6695145,-2.6695145,72,72.849574,46.737095,137.42126
51.24,-2.743494,-2.743494,-2.743494,72,72.873601,46.772433,137.53594
51.28,-2.816287,-2.816287,-2.816287,72,72.897248,46.807723,137.65063
51.32,-2.8878803,-2.8878803,-2.8878803,72,72.92051,46.842967,137.76534
51.36,-2.9582607,-2.9582607,-2.9582607,72,72.943383,46.878165,137.88006
51.4,-3.0274156,-3.0274156,-3.0274156,72,72.965863,46.913318,137.9948
51.44,-3.095333,-3.095333,-3.095333,72,72.987945,46.948427,138.10955
51.48,-3.162001,-3.162001,-3.162001,72,73.009627,46.983492,138.22431
51.52,-3.2274083,-3.2274083,-3.2274083,72,73.030903,47.018515,138.33908
51.56,-3.2915439,-3.2915439,-3.2915439,72,73.051771,47.053496,138.45387
51.6,-3.3543974,-3.3543974,-3.3543974,72,73.072227,47.088435,138.56867
51.64,-3.4159585,-3.4159585,-3.4159585,72,73.092269,47.123335,138.68349
51.68,-3.4762177,-3.4762177,-3.4762177,72,73.111891,47.158196,138.79831
51.72,-3.5351657,-3.5351657,-3.5351657,72,73.131093,47.193018,138.91315
51.76,-3.5927936,-3.5927936,-3.5927936,72,73.14987,47.227802,139.02799
51.8,-3.649093,-3.649093,-3.649093,72,73.16822,47.262549,139.14285
51.84,-3.7040558,-3.7040558,-3.7040558,72,73.18614,47.297261,139.25772
51.88,-3.7576745,-3.7576745,-3.7576745,72,73.203628,47.331938,139.3726
51.92,-3.8099419,-3.8099419,-3.8099419,72,73.220681,47.36658,139.4875
51.96,-3.8608512,-3.8608512,-3.8608512,72,73.237297,47.401189,139.6024
52,-3.910396,-3.910396,-3.910396,72,73.253475,47.435766,139.71731
52.04,-3.9585705,-3.9585705,-3.9585705,72,73.269211,47.470311,139.83223
52.08,-4.0053691,-4.0053691,-4.0053691,72,73.284505,47.504825,139.94716
52.12,-4.0507867,-4.0507867,-4.0507867,72,73.299354,47.539309,140.06209
52.16,-4.0948187,-4.0948187,-4.0948187,72,73.313757,47.573765,140.17704
52.2,-4.1374606,-4.1374606,-4.1374606,72,73.327713,47.608193,140.292
52.24,-4.1787088,-4.1787088,-4.1787088,72,73.341219,47.642593,140.40696
52.28,-4.2185596,-4.2185596,-4.2185596,72,73.354276,47.676968,140.52193
52.32,-4.2570101,-4.2570101,-4.2570101,72,73.366881,47.711317,140.63691
52.36,-4.2940575,-4.2940575,-4.2940575,72,73.379035,47.745641,140.7519
52.4,-4.3296998,-4.3296998,-4.3296998,72,73.390736,47.779943,140.86689
52.44,-4.3639349,-4.3639349,-4.3639349,72,73.401983,47.814221,140.98189
52.48,-4.3967616,-4.3967616,-4.3967616,72,73.412777,47.848478,141.0969
52.52,-4.4281786,-4.4281786,-4.4281786,72,73.423116,47.882714,141.21191
52.56,-4.4581855,-4.4581855,-4.4581855,72,73.433,47.916931,141.32693
52.6,-4.486782,-4.486782,-4.486782,72,73.44243,47.951128,141.44195
52.64,-4.5139681,-4.5139681,-4.5139681,72,73.451405,47.985308,141.55698
52.68,-4.5397445,-4.5397445,-4.5397445,72,73.459926,48.01947,141.67202
52.72,-4.5641121,-4.5641121,-4.5641121,72,73.467992,48.053616,141.78705
52.76,-4.5870721,-4.5870721,-4.5870721,72,73.475604,48.087747,141.9021
52.8,-4.6086264,-4.6086264,-4.6086264,72,73.482762,48.121863,142.01715
52.84,-4.6287769,-4.6287769,-4.6287769,72,73.489468,48.155966,142.1322
52.88,-4.6475261,-4.6475261,-4.6475261,72,73.495721,48.190057,142.24725
52.92,-4.6648768,-4.6648768,-4.6648768,72,73.501524,48.224136,142.36231
52.96,-4.6808324,-4.6808324,-4.6808324,72,73.506875,48.258204,142.47738
53,-4.6953962,-4.6953962,-4.6953962,72,73.511778,48.292262,142.59244
53.04,-4.7085723,-4.7085723,-4.7085723,72,73.516232,48.326311,142.70751
53.08,-4.7203649,-4.7203649,-4.7203649,72,73.52024,48.360352,142.82258
53.12,-4.7307788,-4.7307788,-4.7307788,72,73.523802,48.394386,142.93765
53.16,-4.739819,-4.739819,-4.739819,72,73.526921,48.428414,143.05273
53.2,-4.7474907,-4.7474907,-4.7474907,72,73.529598,48.462436,143.1678
53.24,-4.7537997,-4.7537997,-4.7537997,72,73.531835,48.496454,143.28288
53.28,-4.7587522,-4.7587522,-4.7587522,72,73.533633,48.530469,143.39796
53.32,-4.7623544,-4.7623544,-4.7623544,72,73.534995,48.56448,143.51304
53.36,-4.7646132,-4.7646132,-4.7646132,72,73.535923,48.59849,143.62812
53.4,-4.7655357,-4.7655357,-4.7655357,72,73.536419,48.632499,143.7432
53.44,-4.7651291,-4.7651291,-4.7651291,72,73.536485,48.666507,143.85828
53.48,-4.7634013,-4.7634013,-4.7634013,72,73.536124,48.700516,143.97336
53.52,-4.7603604,-4.7603604,-4.7603604,72,73.535338,48.734527,144.08844
53.56,-4.7560146,-4.7560146,-4.7560146,72,73.534131,48.768541,144.20352
53.6,-4.7503728,-4.7503728,-4.7503728,72,73.532504,48.802557,144.31859
53.64,-4.7434438,-4.7434438,-4.7434438,72,73.530461,48.836578,144.43367
53.68,-4.7352371,-4.7352371,-4.7352371,72,73.528005,48.870603,144.54874
53.72,-4.7257622,-4.7257622,-4.7257622,72,73.525138,48.904635,144.66382
53.76,-4.715029,-4.715029,-4.715029,72,73.521865,48.938673,144.77889
53.8,-4.7030477,-4.7030477,-4.7030477,72,73.518187,48.972718,144.89396
53.84,-4.6898289,-4.6898289,-4.6898289,72,73.514108,49.006772,145.00902
53.88,-4.6753832,-4.6753832,-4.6753832,72,73.509633,49.040834,145.12409
53.92,-4.6597218,-4.6597218,-4.6597218,72,73.504764,49.074906,145.23915
53.96,-4.6428559,-4.6428559,-4.6428559,72,73.499504,49.108989,145.35421
54,-4.6247972,-4.6247972,-4.6247972,72,73.493859,49.143083,145.46926
54.04,-4.6055575,-4.6055575,-4.6055575,72,73.487831,49.17719,145.58431
54.08,-4.5851489,-4.5851489,-4.5851489,72,73.481424,49.211309,145.69936
54.12,-4.5635838,-4.5635838,-4.5635838,72,73.474642,49.245442,145.8144
54.16,-4.5408748,-4.5408748,-4.5408748,72,73.46749,49.279589,145.92944
54.2,-4.5170349,-4.5170349,-4.5170349,72,73.459971,49.313751,146.04448
54.24,-4.492077,-4.492077,-4.492077,72,73.45209,49.347929,146.15951
54.28,-4.4660146,-4.4660146,-4.4660146,72,73.443851,49.382124,146.27453
54.32,-4.4388613,-4.4388613,-4.4388613,72,73.435258,49.416335,146.38955
54.36,-4.4106307,-4.4106307,-4.4106307,72,73.426315,49.450565,146.50457
54.4,-4.381337,-4.381337,-4.381337,72,73.417028,49.484814,146.61958
54.44,-4.3509944,-4.3509944,-4.3509944,72,73.407401,49.519081,146.73458
54.48,-4.3196173,-4.3196173,-4.3196173,72,73.397437,49.553369,146.84958
54.52,-4.2872204,-4.2872204,-4.2872204,72,73.387143,49.587677,146.96457
54.56,-4.2538186,-4.2538186,-4.2538186,72,73.376522,49.622007,147.07955
54.6,-4.2194268,-4.2194268,-4.2194268,72,73.36558,49.656359,147.19453
54.64,-4.1840603,-4.1840603,-4.1840603,72,73.354322,49.690733,147.3095
54.68,-4.1477345,-4.1477345,-4.1477345,72,73.342752,49.725131,147.42447
54.72,-4.110465,-4.110465,-4.110465,72,73.330875,49.759552,147.53942
54.76,-4.0722676,-4.0722676,-4.0722676,72,73.318697,49.793998,147.65437
54.8,-4.0331582,-4.0331582,-4.0331582,72,73.306222,49.828468,147.76932
54.84,-3.9931529,-3.9931529,-3.9931529,72,73.293456,49.862965,147.88425
54.88,-3.952268,-3.952268,-3.952268,72,73.280404,49.897487,147.99918
54.92,-3.9105198,-3.9105198,-3.9105198,72,73.267072,49.932037,148.1141
54.96,-3.8679249,-3.8679249,-3.8679249,72,73.253463,49.966613,148.22901
55,-3.8245,-3.8245,-3.8245,72,73.239585,50.001218,148.34391
55.04,-3.780262,-3.780262,-3.780262,72,73.225442,50.035851,148.4588
55.08,-3.7352277,-3.7352277,-3.7352277,72,73.21104,50.070512,148.57369
55.12,-3.6894142,-3.6894142,-3.6894142,72,73.196384,50.105203,148.68856
55.16,-3.6428388,-3.6428388,-3.6428388,72,73.18148,50.139924,148.80343
55.2,-3.5955187,-3.5955187,-3.5955187,72,73.166333,50.174676,148.91829
55.24,-3.5474714,-3.5474714,-3.5474714,72,73.150949,50.209458,149.03314
55.28,-3.4987144,-3.4987144,-3.4987144,72,73.135334,50.244271,149.14798
55.32,-3.4492652,-3.4492652,-3.4492652,72,73.119493,50.279116,149.26281
55.36,-3.3991417,-3.3991417,-3.3991417,72,73.103431,50.313994,149.37763
55.4,-3.3483615,-3.3483615,-3.3483615,72,73.087156,50.348904,149.49244
55.44,-3.2969427,-3.2969427,-3.2969427,72,73.070672,50.383847,149.60724
55.48,-3.244903,-3.244903,-3.244903,72,73.053985,50.418823,149.72202
55.52,-3.1922605,-3.1922605,-3.1922605,72,73.0371,50.453834,149.8368
55.56,-3.1390334,-3.1390334,-3.1390334,72,73.020025,50.488878,149.95157
55.6,-3.0852396,-3.0852396,-3.0852396,72,73.002765,50.523957,150.06633
55.64,-3.0308976,-3.0308976,-3.0308976,72,72.985324,50.559071,150.18108
55.68,-2.9760254,-2.9760254,-2.9760254,72,72.967711,50.59422,150.29582
55.72,-2.9206413,-2.9206413,-2.9206413,72,72.949929,50.629405,150.41054
55.76,-2.8647637,-2.8647637,-2.8647637,72,72.931986,50.664626,150.52526
55.8,-2.808411,-2.808411,-2.808411,72,72.913887,50.699883,150.63996
55.84,-2.7516014,-2.7516014,-2.7516014,72,72.895637,50.735177,150.75465
55.88,-2.6943535,-2.6943535,-2.6943535,72,72.877244,50.770507,150.86933
55.92,-2.6366856,-2.6366856,-2.6366856,72,72.858712,50.805875,150.984
55.96,-2.5786161,-2.5786161,-2.5786161,72,72.840049,50.841279,151.09866
56,-2.5201635,-2.5201635,-2.5201635,72,72.821258,50.876722,151.21331
56.04,-2.4613462,-2.4613462,-2.4613462,72,72.802348,50.912202,151.32794
56.08,-2.4021827,-2.4021827,-2.4021827,72,72.783323,50.94772,151.44257
56.12,-2.3426913,-2.3426913,-2.3426913,72,72.76419,50.983277,151.55718
56.16,-2.2828905,-2.2828905,-2.2828905,72,72.744955,51.018872,151.67178
56.2,-2.2227987,-2.2227987,-2.2227987,72,72.725622,51.054506,151.78636
56.24,-2.1624342,-2.1624342,-2.1624342,72,72.706199,51.090178,151.90094
56.28,-2.1018153,-2.1018153,-2.1018153,72,72.686692,51.12589,152.0155
56.32,-2.0409603,-2.0409603,-2.0409603,72,72.667105,51.161641,152.13005
56.36,-1.9798876,-1.9798876,-1.9798876,72,72.647446,51.197431,152.24459
56.4,-1.9186152,-1.9186152,-1.9186152,72,72.62772,51.23326,152.35912
56.44,-1.8571615,-1.8571615,-1.8571615,72,72.607932,51.269129,152.47363
56.48,-1.7955444,-1.7955444,-1.7955444,72,72.588089,51.305038,152.58813
56.52,-1.7337821,-1.7337821,-1.7337821,72,72.568196,51.340987,152.70262
56.56,-1.6718925,-1.6718925,-1.6718925,72,72.54826,51.376975,152.8171
56.6,-1.6098935,-1.6098935,-1.6098935,72,72.528286,51.413003,152.93156
56.64,-1.5478031,-1.5478031,-1.5478031,72,72.50828,51.449071,153.04601
56.68,-1.4856389,-1.4856389,-1.4856389,72,72.488247,51.485179,153.16045
56.72,-1.4234186,-1.4234186,-1.4234186,72,72.468194,51.521328,153.27488
56.76,-1.3611599,-1.3611599,-1.3611599,72,72.448125,51.557516,153.38929
56.8,-1.2988803,-1.2988803,-1.2988803,72,72.428047,51.593744,153.50369
56.84,-1.2365972,-1.2365972,-1.2365972,72,72.407966,51.630013,153.61808
56.88,-1.1743279,-1.1743279,-1.1743279,72,72.387886,51.666321,153.73245
56.92,-1.1120896,-1.1120896,-1.1120896,72,72.367814,51.70267,153.84682
56.96,-1.0498995,-1.0498995,-1.0498995,72,72.347755,51.739059,153.96117
57,-0.98777449,-0.98777449,-0.98777449,72,72.327714,51.775487,154.0755
57.04,-0.9257315,-0.9257315,-0.9257315,72,72.307698,51.811956,154.18983
57.08,-0.8637873,-0.8637873,-0.8637873,72,72.28771,51.848464,154.30414
57.12,-0.80195851,-0.80195851,-0.80195851,72,72.267758,51.885013,154.41844
57.16,-0.74026166,-0.74026166,-0.74026166,72,72.247845,51.921601,154.53272
57.2,-0.67871311,-0.67871311,-0.67871311,72,72.227978,51.958228,154.647
57.24,-0.61732913,-0.61732913,-0.61732913,72,72.208161,51.994895,154.76126
57.28,-0.5561258,-0.5561258,-0.5561258,72,72.188401,52.031602,154.87551
57.32,-0.4951191,-0.4951191,-0.4951191,72,72.168701,52.068348,154.98974
57.36,-0.43432484,-0.43432484,-0.43432484,72,72.149068,52.105133,155.10397
57.4,-0.3737587,-0.3737587,-0.3737587,72,72.129505,52.141957,155.21818
57.44,-0.31343618,-0.31343618,-0.31343618,72,72.110019,52.17882,155.33237
57.48,-0.25337264,-0.25337264,-0.25337264,72,72.090614,52.215721,155.44656
57.52,-0.19358327,-0.19358327,-0.19358327,72,72.071296,52.252661,155.56073
57.56,-0.13408313,-0.13408313,-0.13408313,72,72.052068,52.28964,155.67489
57.6,-0.074887063,-0.074887063,-0.074887063,72,72.032936,52.326656,155.78904
57.64,-0.016009778,-0.016009778,-0.016009778,72,72.013905,52.36371,155.90318
57.68,0.042534203,0.042534203,0.042534203,72,71.994979,52.400802,156.0173
57.72,0.10073053,0.10073053,0.10073053,72,71.976163,52.437932,156.13141
57.76,0.15856503,0.15856503,0.15856503,72,71.957462,52.475099,156.24551
57.8,0.21602372,0.21602372,0.21602372,72,71.93888,52.512302,156.3596
57.84,0.2730928,0.2730928,0.2730928,72,71.920421,52.549543,156.47367
57.88,0.32975864,0.32975864,0.32975864,72,71.90209,52.58682,156.58774
57.92,0.38600782,0.38600782,0.38600782,72,71.883892,52.624133,156.70179
57.96,0.44182711,0.44182711,0.44182711,72,71.86583,52.661482,156.81583
58,0.49720347,0.49720347,0.49720347,72,71.84791,52.698867,156.92985
58.04,0.55212405,0.55212405,0.55212405,72,71.830134,52.736287,157.04387
58.08,0.60657623,0.60657623,0.60657623,72,71.812507,52.773743,157.15788
58.12,0.66054755,0.66054755,0.66054755,72,71.795034,52.811233,157.27187
58.16,0.71402579,0.71402579,0.71402579,72,71.777717,52.848757,157.38585
58.2,0.76699893,0.76699893,0.76699893,72,71.760562,52.886316,157.49982
58.24,0.81945514,0.81945514,0.81945514,72,71.743572,52.923908,157.61378
58.28,0.87138283,0.87138283,0.87138283,72,71.72675,52.961534,157.72773
58.32,0.92277059,0.92277059,0.92277059,72,71.710101,52.999193,157.84167
58.36,0.97360725,0.97360725,0.97360725,72,71.693628,53.036885,157.95559
58.4,1.0238819,1.0238819,1.0238819,72,71.677335,53.074609,158.06951
58.44,1.0735837,1.0735837,1.0735837,72,71.661224,53.112365,158.18342
58.48,1.1227022,1.1227022,1.1227022,72,71.6453,53.150153,158.29731
58.52,1.1712271,1.1712271,1.1712271,72,71.629566,53.187972,158.4112
58.56,1.2191483,1.2191483,1.2191483,72,71.614025,53.225822,158.52507
58.6,1.2664559,1.2664559,1.2664559,72,71.598681,53.263703,158.63893
58.64,1.3131405,1.3131405,1.3131405,72,71.583536,53.301613,158.75279
58.68,1.3591924,1.3591924,1.3591924,72,71.568593,53.339554,158.86663
58.72,1.4046027,1.4046027,1.4046027,72,71.553856,53.377523,158.98047
58.76,1.4493623,1.4493623,1.4493623,72,71.539328,53.415522,159.09429
58.8,1.4934626,1.4934626,1.4934626,72,71.52501,53.453549,159.20811
58.84,1.5368951,1.5368951,1.5368951,72,71.510907,53.491604,159.32191
58.88,1.5796515,1.5796515,1.5796515,72,71.497021,53.529686,159.43571
58.92,1.6217239,1.6217239,1.6217239,72,71.483354,53.567796,159.5495
58.96,1.6631045,1.6631045,1.6631045,72,71.469909,53.605932,159.66328
59,1.7037858,1.7037858,1.7037858,72,71.456688,53.644095,159.77705
59.04,1.7437605,1.7437605,1.7437605,72,71.443694,53.682283,159.89081
59.08,1.7830215,1.7830215,1.7830215,72,71.430929,53.720497,160.00456
59.12,1.821562,1.821562,1.821562,72,71.418395,53.758735,160.11831
59.16,1.8593755,1.8593755,1.8593755,72,71.406095,53.796998,160.23204
59.2,1.8964556,1.8964556,1.8964556,72,71.394031,53.835285,160.34577
59.24,1.9327962,1.9327962,1.9327962,72,71.382203,53.873596,160.45949
59.28,1.9683915,1.9683915,1.9683915,72,71.370616,53.911929,160.5732
59.32,2.0032359,2.0032359,2.0032359,72,71.359269,53.950285,160.68691
59.36,2.037324,2.037324,2.037324,72,71.348166,53.988663,160.80061
59.4,2.0706506,2.0706506,2.0706506,72,71.337307,54.027063,160.9143
59.44,2.1032109,2.1032109,2.1032109,72,71.326695,54.065483,161.02798
59.48,2.1350003,2.1350003,2.1350003,72,71.316331,54.103924,161.14166
59.52,2.1660142,2.1660142,2.1660142,72,71.306216,54.142386,161.25533
59.56,2.1962487,2.1962487,2.1962487,72,71.296351,54.180866,161.36899
59.6,2.2256996,2.2256996,2.2256996,72,71.286739,54.219366,161.48264
59.64,2.2543634,2.2543634,2.2543634,72,71.27738,54.257885,161.59629
59.68,2.2822366,2.2822366,2.2822366,72,71.268276,54.296421,161.70994
59.72,2.309316,2.309316,2.309316,72,71.259427,54.334975,161.82358
59.76,2.3355986,2.3355986,2.3355986,72,71.250834,54.373546,161.93721
59.8,2.3610817,2.3610817,2.3610817,72,71.242499,54.412134,162.05084
59.84,2.3857628,2.3857628,2.3857628,72,71.234422,54.450738,162.16446
