t,psi_ref,psi,psi_meas,x,y,cmd,delta
46.75,23.914083,23.662692,23.660506,146.61972,18.389705,0.14656235,-0.41040756
46.8,23.914012,23.664812,23.662692,146.76627,18.453927,0.15289044,-0.39867218
46.85,23.913918,23.666869,23.664812,146.91281,18.518154,0.15898727,-0.38705428
46.9,23.913799,23.668863,23.666869,147.05935,18.582386,0.16485383,-0.37555619
46.95,23.913656,23.670797,23.668863,147.20589,18.646623,0.17049116,-0.36418021
47,23.913488,23.672673,23.670797,147.35243,18.710865,0.17590036,-0.35292853
47.05,23.913297,23.674493,23.672673,147.49896,18.775111,0.18108256,-0.3418033
47.1,23.91308,23.676258,23.674493,147.64549,18.839362,0.18603894,-0.33080658
47.15,23.91284,23.67797,23.676258,147.79202,18.903617,0.19077074,-0.31994039
47.2,23.912575,23.679631,23.67797,147.93855,18.967877,0.1952792,-0.30920665
47.25,23.912285,23.681242,23.679631,148.08508,19.032141,0.19956565,-0.29860722
47.3,23.91197,23.682806,23.681242,148.2316,19.096408,0.20363141,-0.28814392
47.35,23.91163,23.684323,23.682806,148.37813,19.16068,0.20747788,-0.27781846
47.4,23.911265,23.685796,23.684323,148.52465,19.224955,0.21110647,-0.26763253
47.45,23.910875,23.687225,23.685796,148.67117,19.289234,0.21451863,-0.25758771
47.5,23.910459,23.688614,23.687225,148.81769,19.353517,0.21771584,-0.24768556
47.55,23.910018,23.689962,23.688614,148.96421,19.417803,0.22069962,-0.23792753
47.6,23.909551,23.691271,23.689962,149.11072,19.482092,0.22347151,-0.22831505
47.65,23.909059,23.692544,23.691271,149.25724,19.546385,0.2260331,-0.21884946
47.7,23.90854,23.693781,23.692544,149.40375,19.61068,0.22838597,-0.20953206
47.75,23.907995,23.694983,23.693781,149.55026,19.674979,0.23053176,-0.20036406
47.8,23.907424,23.696153,23.694983,149.69677,19.739281,0.23247213,-0.19134664
47.85,23.906826,23.697291,23.696153,149.84328,19.803586,0.23420874,-0.18248091
47.9,23.906202,23.698399,23.697291,149.98979,19.867893,0.2357433,-0.1737679
47.95,23.90555,23.699477,23.698399,150.1363,19.932203,0.23707754,-0.16520862
48,23.904871,23.700528,23.699477,150.2828,19.996516,0.23821318,-0.156804
48.05,23.904165,23.701552,23.700528,150.4293,20.060832,0.23915199,-0.14855492
48.1,23.903431,23.702551,23.701552,150.57581,20.12515,0.23989575,-0.14046219
48.15,23.902669,23.703525,23.702551,150.72231,20.189471,0.24044625,-0.1325266
48.2,23.901879,23.704476,23.703525,150.86881,20.253794,0.24080529,-0.12474885
48.25,23.90106,23.705406,23.704476,151.01531,20.318119,0.24097469,-0.11712961
48.3,23.900213,23.706314,23.705406,151.16181,20.382447,0.24095629,-0.10966949
48.35,23.899337,23.707202,23.706314,151.30831,20.446777,0.24075194,-0.10236904
48.4,23.898432,23.708071,23.707202,151.4548,20.51111,0.24036347,-0.095228784
48.45,23.897497,23.708922,23.708071,151.6013,20.575444,0.23979276,-0.088249168
48.5,23.896532,23.709756,23.708922,151.7478,20.639781,0.23904168,-0.081430609
48.55,23.895537,23.710574,23.709756,151.89429,20.704119,0.2381121,-0.074773469
48.6,23.894512,23.711377,23.710574,152.04078,20.76846,0.23700589,-0.068278066
48.65,23.893456,23.712165,23.711377,152.18728,20.832803,0.23572495,-0.061944669
48.7,23.892369,23.71294,23.712165,152.33377,20.897148,0.23427117,-0.055773506
48.75,23.891251,23.713702,23.71294,152.48026,20.961494,0.23264642,-0.049764758
48.8,23.8901,23.714452,23.713702,152.62675,21.025843,0.2308526,-0.043918563
48.85,23.888918,23.715191,23.714452,152.77324,21.090193,0.2288916,-0.038235017
48.9,23.887703,23.71592,23.715191,152.91972,21.154546,0.22676531,-0.032714177
48.95,23.886455,23.716639,23.71592,153.06621,21.2189,0.2244756,-0.027356057
49,23.885174,23.717349,23.716639,153.2127,21.283256,0.22202435,-0.022160632
49.05,23.883859,23.718051,23.717349,153.35918,21.347614,0.21941345,-0.017127838
49.1,23.88251,23.718745,23.718051,153.50567,21.411973,0.21664475,-0.012257576
49.15,23.881127,23.719432,23.718745,153.65215,21.476335,0.21372012,-0.0075497074
49.2,23.879709,23.720112,23.719432,153.79864,21.540698,0.21064142,-0.003004059
49.25,23.878255,23.720787,23.720112,153.94512,21.605062,0.20741048,0.0013795772
49.3,23.876766,23.721456,23.720787,154.0916,21.669429,0.20402913,0.005601443
49.35,23.87524,23.72212,23.721456,154.23808,21.733797,0.20049921,0.0096618131
49.4,23.873678,23.72278,23.72212,154.38456,21.798167,0.19682251,0.013560994
49.45,23.872078,23.723436,23.72278,154.53104,21.862539,0.19300084,0.017299324
49.5,23.870441,23.724089,23.723436,154.67752,21.926912,0.18903597,0.020877171
49.55,23.868766,23.724739,23.724089,154.824,21.991287,0.18492968,0.024294932
49.6,23.867052,23.725386,23.724739,154.97048,22.055663,0.1806837,0.027553031
49.65,23.865299,23.726031,23.725386,155.11695,22.120041,0.17629979,0.030651922
49.7,23.863506,23.726674,23.726031,155.26343,22.184421,0.17177964,0.033592083
49.75,23.861673,23.727315,23.726674,155.40991,22.248803,0.16712496,0.036374018
49.8,23.859799,23.727955,23.727315,155.55638,22.313186,0.16233742,0.038998255
49.85,23.857884,23.728595,23.727955,155.70285,22.377571,0.15741868,0.041465347
49.9,23.855927,23.729233,23.728595,155.84933,22.441957,0.15237037,0.043775869
49.95,23.853927,23.729872,23.729233,155.9958,22.506345,0.1471941,0.045930415
50,23.851885,23.73051,23.729872,156.14227,22.570735,0.14189147,0.047929604
50.05,23.849798,23.731148,23.73051,156.28874,22.635126,0.13646403,0.049774071
50.1,23.847668,23.731787,23.731148,156.43521,22.699519,0.13091333,0.051464472
50.15,23.845492,23.732426,23.731787,156.58168,22.763913,0.12524087,0.053001481
50.2,23.843271,23.733065,23.732426,156.72815,22.82831,0.11944815,0.054385786
50.25,23.841003,23.733706,23.733065,156.87462,22.892707,0.11353662,0.055618095
50.3,23.838688,23.734347,23.733706,157.02109,22.957107,0.10750772,0.056699129
50.35,23.836326,23.734989,23.734347,157.16755,23.021508,0.10136285,0.057629623
50.4,23.833916,23.735632,23.734989,157.31402,23.085911,0.095103374,0.058410326
50.45,23.831456,23.736277,23.735632,157.46048,23.150315,0.088730644,0.059042
50.5,23.828947,23.736922,23.736277,157.60695,23.214721,0.08224597,0.059525416
50.55,23.826388,23.737569,23.736922,157.75341,23.279129,0.07565063,0.059861358
50.6,23.823777,23.738217,23.737569,157.89988,23.343538,0.068945873,0.060050618
50.65,23.821114,23.738866,23.738217,158.04634,23.407949,0.062132912,0.060094
50.7,23.818398,23.739516,23.738866,158.1928,23.472362,0.055212927,0.059992311
50.75,23.815629,23.740167,23.739516,158.33926,23.536776,0.048187066,0.059746368
50.8,23.812805,23.74082,23.740167,158.48572,23.601192,0.041056438,0.059356994
50.85,23.809926,23.741473,23.74082,158.63218,23.66561,0.033822118,0.058825018
50.9,23.806992,23.742128,23.741473,158.77864,23.730029,0.026485146,0.05815127
50.95,23.804,23.742783,23.742128,158.9251,23.79445,0.019046524,0.057336588
51,23.80095,23.743439,23.742783,159.07155,23.858873,0.011507215,0.05638181
51.05,23.797842,23.744095,23.743439,159.21801,23.923297,0.0038681467,0.055287775
51.1,23.794675,23.744752,23.744095,159.36447,23.987723,-0.0038697946,0.054055326
51.15,23.791447,23.745409,23.744752,159.51092,24.052151,-0.01170576,0.052685303
51.2,23.788157,23.746066,23.745409,159.65738,24.116581,-0.019638941,0.051178548
51.25,23.784805,23.746723,23.746066,159.80383,24.181012,-0.02766857,0.0495359
51.3,23.78139,23.74738,23.746723,159.95028,24.245444,-0.03579392,0.047758195
51.35,23.777911,23.748036,23.74738,160.09673,24.309879,-0.044014303,0.045846268
51.4,23.774366,23.748692,23.748036,160.24319,24.374315,-0.052329077,0.043800948
51.45,23.770756,23.749346,23.748692,160.38964,24.438753,-0.06073764,0.041623061
51.5,23.767077,23.749999,23.749346,160.53609,24.503192,-0.069239432,0.039313426
51.55,23.763331,23.750651,23.749999,160.68254,24.567633,-0.077833937,0.036872856
51.6,23.759515,23.7513,23.750651,160.82898,24.632076,-0.086520685,0.034302157
51.65,23.755629,23.751948,23.7513,160.97543,24.696521,-0.095299247,0.031602128
51.7,23.75167,23.752593,23.751948,161.12188,24.760967,-0.10416924,0.028773558
51.75,23.74764,23.753236,23.752593,161.26832,24.825414,-0.11313032,0.025817227
51.8,23.743535,23.753875,23.753236,161.41477,24.889864,-0.12218221,0.022733905
51.85,23.739355,23.754511,23.753875,161.56121,24.954315,-0.13132465,0.019524352
51.9,23.735099,23.755143,23.754511,161.70766,25.018767,-0.14055744,0.016189315
51.95,23.730766,23.755771,23.755143,161.8541,25.083222,-0.14988042,0.012729528
52,23.726354,23.756394,23.755771,162.00054,25.147677,-0.1592935,0.0091457154
52.05,23.721863,23.757012,23.756394,162.14699,25.212135,-0.16879661,0.0054385837
52.1,23.71729,23.757625,23.757012,162.29343,25.276594,-0.17838973,0.0016088272
52.15,23.712634,23.758233,23.757625,162.43987,25.341054,-0.1880729,-0.0023428755
52.2,23.707895,23.758834,23.758233,162.58631,25.405516,-0.19784621,-0.0064158617
52.25,23.703071,23.759428,23.758834,162.73275,25.46998,-0.20770979,-0.010609485
52.3,23.698161,23.760016,23.759428,162.87919,25.534445,-0.21766381,-0.014923117
52.35,23.693163,23.760596,23.760016,163.02562,25.598912,-0.22770852,-0.019356146
52.4,23.688076,23.761168,23.760596,163.17206,25.66338,-0.23784417,-0.02390798
52.45,23.682898,23.761732,23.761168,163.3185,25.727849,-0.24807112,-0.028578045
52.5,23.677628,23.762286,23.761732,163.46493,25.79232,-0.25838972,-0.033365789
52.55,23.672265,23.762832,23.762286,163.61137,25.856792,-0.26880042,-0.038270677
52.6,23.666807,23.763367,23.762832,163.7578,25.921266,-0.27930368,-0.043292198
52.65,23.661253,23.763892,23.763367,163.90424,25.985741,-0.28990005,-0.048429861
52.7,23.655601,23.764406,23.763892,164.05067,26.050217,-0.30059009,-0.053683199
52.75,23.649849,23.764909,23.764406,164.19711,26.114695,-0.31137443,-0.059051767
52.8,23.643997,23.7654,23.764909,164.34354,26.179174,-0.32225377,-0.064535142
52.85,23.638042,23.765878,23.7654,164.48997,26.243654,-0.33322883,-0.070132927
52.9,23.631982,23.766343,23.765878,164.6364,26.308135,-0.34430039,-0.075844749
52.95,23.625817,23.766795,23.766343,164.78283,26.372617,-0.35546929,-0.08167026
53,23.619545,23.767232,23.766795,164.92926,26.437101,-0.36673642,-0.087609139
53.05,23.613163,23.767654,23.767232,165.07569,26.501585,-0.37810271,-0.093661088
53.1,23.60667,23.768061,23.767654,165.22212,26.566071,-0.38956915,-0.099825839
53.15,23.600064,23.768453,23.768061,165.36855,26.630558,-0.40113678,-0.10610315
53.2,23.593345,23.768827,23.768453,165.51498,26.695045,-0.4128067,-0.11249281
53.25,23.586509,23.769185,23.768827,165.66141,26.759534,-0.42458005,-0.11899463
53.3,23.579555,23.769524,23.769185,165.80784,26.824023,-0.43645803,-0.12560845
53.35,23.572481,23.769846,23.769524,165.95426,26.888513,-0.44844188,-0.13233414
53.4,23.565285,23.770148,23.769846,166.10069,26.953004,-0.4605329,-0.13917162
53.45,23.557966,23.770431,23.770148,166.24712,27.017496,-0.47273246,-0.1461208
53.5,23.550521,23.770693,23.770431,166.39354,27.081988,-0.48504194,-0.15318166
53.55,23.542948,23.770934,23.770693,166.53997,27.146481,-0.49746281,-0.16035418
53.6,23.535247,23.771154,23.770934,166.6864,27.210975,-0.50999657,-0.1676384
53.65,23.527413,23.771352,23.771154,166.83282,27.275469,-0.52264479,-0.17503437
53.7,23.519446,23.771526,23.771352,166.97925,27.339963,-0.53540907,-0.18254217
53.75,23.511344,23.771677,23.771526,167.12567,27.404458,-0.54829107,-0.19016194
53.8,23.503103,23.771804,23.771677,167.2721,27.468953,-0.56129251,-0.19789383
53.85,23.494723,23.771905,23.771804,167.41852,27.533449,-0.57441515,-0.20573802
53.9,23.486201,23.771981,23.771905,167.56495,27.597944,-0.5876608,-0.21369475
53.95,23.477535,23.772031,23.771981,167.71137,27.66244,-0.60103134,-0.22176426
54,23.468722,23.772053,23.772031,167.8578,27.726936,-0.61452868,-0.22994685
54.05,23.459761,23.772047,23.772053,168.00422,27.791432,-0.62815478,-0.23824285
54.1,23.450649,23.772013,23.772047,168.15065,27.855928,-0.64191166,-0.24665262
54.15,23.441383,23.77195,23.772013,168.29707,27.920423,-0.65580139,-0.25517655
54.2,23.431962,23.771856,23.77195,168.4435,27.984919,-0.66982609,-0.26381508
54.25,23.422384,23.771732,23.771856,168.58992,28.049414,-0.68398792,-0.27256868
54.3,23.412645,23.771576,23.771732,168.73635,28.113908,-0.6982891,-0.28143786
54.35,23.402743,23.771388,23.771576,168.88278,28.178402,-0.71273189,-0.29042315
54.4,23.392676,23.771167,23.771388,169.0292,28.242896,-0.72731859,-0.29952514
54.45,23.382441,23.770912,23.771167,169.17563,28.307389,-0.74205159,-0.30874444
54.5,23.372036,23.770622,23.770912,169.32205,28.371881,-0.75693326,-0.31808171
54.55,23.361459,23.770297,23.770622,169.46848,28.436372,-0.77196609,-0.32753763
54.6,23.350706,23.769935,23.770297,169.61491,28.500863,-0.78715255,-0.33711294
54.65,23.339775,23.769537,23.769935,169.76134,28.565352,-0.80249521,-0.34680841
54.7,23.328664,23.769101,23.769537,169.90777,28.62984,-0.81799665,-0.35662483
54.75,23.317369,23.768626,23.769101,170.05419,28.694327,-0.83365952,-0.36656305
54.8,23.305889,23.768111,23.768626,170.20062,28.758813,-0.84948649,-0.37662395
54.85,23.294219,23.767557,23.768111,170.34705,28.823298,-0.86548029,-0.38680846
54.9,23.282358,23.766961,23.767557,170.49348,28.88778,-0.88164368,-0.39711753
54.95,23.270303,23.766323,23.766961,170.63992,28.952262,-0.8979795,-0.40755215
55,23.258051,23.765642,23.766323,170.78635,29.016741,-0.91449058,-0.41811337
55.05,23.245599,23.764918,23.765642,170.93278,29.081219,-0.93117982,-0.42880225
55.1,23.232944,23.764149,23.764918,171.07922,29.145694,-0.94805016,-0.43961992
55.15,23.220083,23.763335,23.764149,171.22565,29.210168,-0.96510457,-0.45056752
55.2,23.207013,23.762474,23.763335,171.37209,29.274639,-0.98234608,-0.46164624
55.25,23.193732,23.761566,23.762474,171.51852,29.339108,-0.99977772,-0.47285731
55.3,23.180235,23.76061,23.761566,171.66496,29.403575,-1.0174026,-0.484202
55.35,23.166521,23.759605,23.76061,171.8114,29.468039,-1.0352238,-0.49568162
55.4,23.152586,23.75855,23.759605,171.95784,29.5325,-1.0532446,-0.50729752
55.45,23.138427,23.757445,23.75855,172.10428,29.596959,-1.0714681,-0.51905107
55.5,23.12404,23.756287,23.757445,172.25072,29.661414,-1.0898975,-0.53094371
55.55,23.109423,23.755077,23.756287,172.39717,29.725867,-1.1085361,-0.54297688
55.6,23.094572,23.753813,23.755077,172.54361,29.790316,-1.1273873,-0.5551521
55.65,23.079484,23.752495,23.753813,172.69006,29.854762,-1.1464542,-0.56747089
55.7,23.064156,23.751121,23.752495,172.83651,29.919204,-1.1657404,-0.57993484
55.75,23.048584,23.749691,23.751121,172.98296,29.983643,-1.1852491,-0.59254555
55.8,23.032766,23.748203,23.749691,173.12941,30.048078,-1.2049837,-0.60530468
55.85,23.016697,23.746656,23.748203,173.27587,30.112509,-1.2249478,-0.61821391
55.9,23.000374,23.74505,23.746656,173.42232,30.176935,-1.2451447,-0.63127497
55.95,22.983794,23.743384,23.74505,173.56878,30.241358,-1.2655779,-0.64448962
56,22.966954,23.741656,23.743384,173.71524,30.305776,-1.2862509,-0.65785964
56.05,22.94985,23.739866,23.741656,173.8617,30.37019,-1.3071673,-0.67138689
56.1,22.932477,23.738012,23.739866,174.00816,30.434598,-1.3283305,-0.68507321
56.15,22.914834,23.736094,23.738012,174.15463,30.499002,-1.3497442,-0.69892052
56.2,22.896916,23.73411,23.736094,174.30109,30.563401,-1.3714119,-0.71293076
56.25,22.87872,23.732059,23.73411,174.44756,30.627795,-1.3933371,-0.72710589
56.3,22.860241,23.729941,23.732059,174.59404,30.692183,-1.4155234,-0.74144792
56.35,22.841477,23.727753,23.729941,174.74051,30.756566,-1.4379745,-0.75595889
56.4,22.822424,23.725496,23.727753,174.88699,30.820942,-1.4606939,-0.77064087
56.45,22.803077,23.723168,23.725496,175.03347,30.885313,-1.4836853,-0.78549596
56.5,22.783434,23.720768,23.723168,175.17995,30.949678,-1.5069522,-0.8005263
56.55,22.76349,23.718294,23.720768,175.32644,31.014036,-1.5304983,-0.81573405
56.6,22.743242,23.715746,23.718294,175.47293,31.078388,-1.5543272,-0.83112141
56.65,22.722686,23.713123,23.715746,175.61942,31.142734,-1.5784425,-0.8466906
56.7,22.701817,23.710422,23.713123,175.76591,31.207072,-1.6028478,-0.86244388
56.75,22.680633,23.707644,23.710422,175.91241,31.271403,-1.6275466,-0.87838351
56.8,22.65913,23.704787,23.707644,176.05891,31.335727,-1.6525426,-0.89451183
56.85,22.637302,23.70185,23.704787,176.20541,31.400043,-1.6778393,-0.91083115
56.9,22.615148,23.698831,23.70185,176.35192,31.464352,-1.7034402,-0.92734384
56.95,22.592661,23.69573,23.698831,176.49843,31.528653,-1.729349,-0.94405228
57,22.56984,23.692545,23.69573,176.64495,31.592945,-1.7555691,-0.96095888
57.05,22.54668,23.689275,23.692545,176.79146,31.65723,-1.782104,-0.97806607
57.1,22.523176,23.685918,23.689275,176.93799,31.721505,-1.8089572,-0.9953763
57.15,22.499325,23.682474,23.685918,177.08451,31.785772,-1.836132,-1.012892
57.2,22.475123,23.678941,23.682474,177.23104,31.85003,-1.863632,-1.0306158
57.25,22.450566,23.675317,23.678941,177.37757,31.914278,-1.8914604,-1.0485501
57.3,22.425649,23.671603,23.675317,177.52411,31.978517,-1.9196205,-1.0666974
57.35,22.40037,23.667795,23.671603,177.67065,32.042747,-1.9481158,-1.0850602
57.4,22.374724,23.663894,23.667795,177.8172,32.106966,-1.9769493,-1.1036413
57.45,22.348706,23.659897,23.663894,177.96375,32.171175,-2.0061243,-1.122443
57.5,22.322314,23.655803,23.659897,178.11031,32.235374,-2.0356439,-1.141468
57.55,22.295542,23.651611,23.655803,178.25687,32.299561,-2.0655111,-1.1607189
57.6,22.268387,23.647319,23.651611,178.40343,32.363738,-2.0957291,-1.1801983
57.65,22.240845,23.642927,23.647319,178.55,32.427904,-2.1263008,-1.1999088
57.7,22.212912,23.638432,23.642927,178.69658,32.492058,-2.1572289,-1.2198529
57.75,22.184583,23.633833,23.638432,178.84316,32.556201,-2.1885165,-1.2400334
57.8,22.155856,23.629129,23.633833,178.98974,32.620331,-2.2201661,-1.2604528
57.85,22.126725,23.624319,23.629129,179.13633,32.684449,-2.2521805,-1.2811138
57.9,22.097188,23.6194,23.624319,179.28293,32.748555,-2.2845622,-1.302019
57.95,22.067239,23.614371,23.6194,179.42953,32.812647,-2.3173137,-1.323171
58,22.036875,23.609232,23.614371,179.57614,32.876727,-2.3504375,-1.3445724
58.05,22.006093,23.603979,23.609232,179.72275,32.940793,-2.3839358,-1.3662258
58.1,21.974888,23.598613,23.603979,179.86937,33.004845,-2.4178108,-1.3881338
58.15,21.943256,23.593131,23.598613,180.016,33.068883,-2.4520647,-1.410299
58.2,21.911194,23.587531,23.593131,180.16263,33.132907,-2.4866994,-1.432724
58.25,21.878698,23.581812,23.587531,180.30927,33.196917,-2.5217167,-1.4554114
58.3,21.845764,23.575973,23.581812,180.45591,33.260911,-2.5571186,-1.4783636
58.35,21.812388,23.570012,23.575973,180.60257,33.32489,-2.5929065,-1.5015833
58.4,21.778566,23.563927,23.570012,180.74922,33.388853,-2.6290819,-1.5250728
58.45,21.744296,23.557716,23.563927,180.89589,33.452801,-2.6656464,-1.5488348
58.5,21.709572,23.551379,23.557716,181.04256,33.516733,-2.702601,-1.5728716
58.55,21.674393,23.544912,23.551379,181.18924,33.580647,-2.7399469,-1.5971856
58.6,21.638753,23.538315,23.544912,181.33593,33.644545,-2.777685,-1.6217794
58.65,21.60265,23.531586,23.538315,181.48262,33.708426,-2.8158161,-1.6466551
58.7,21.56608,23.524723,23.531586,181.62933,33.772289,-2.8543408,-1.6718152
58.75,21.52904,23.517724,23.524723,181.77604,33.836134,-2.8932597,-1.697262
58.8,21.491527,23.510588,23.517724,181.92275,33.899961,-2.9325729,-1.7229977
58.85,21.453536,23.503312,23.510588,182.06948,33.96377,-2.9722807,-1.7490244
58.9,21.415066,23.495895,23.503312,182.21621,34.027559,-3.0123829,-1.7753444
58.95,21.376112,23.488335,23.495895,182.36296,34.091329,-3.0528793,-1.8019597
59,21.336673,23.480631,23.488335,182.50971,34.155079,-3.0937695,-1.8288724
59.05,21.296744,23.47278,23.480631,182.65647,34.218809,-3.1350529,-1.8560845
59.1,21.256323,23.46478,23.47278,182.80324,34.282519,-3.1767285,-1.8835979
59.15,21.215408,23.45663,23.46478,182.95001,34.346208,-3.2187955,-1.9114145
59.2,21.173994,23.448327,23.45663,183.0968,34.409875,-3.2612524,-1.9395361
59.25,21.13208,23.439871,23.448327,183.2436,34.473521,-3.304098,-1.9679645
59.3,21.089664,23.431258,23.439871,183.3904,34.537145,-3.3473303,-1.9967013
59.35,21.046742,23.422486,23.431258,183.53722,34.600746,-3.3909477,-2.0257481
59.4,21.003312,23.413555,23.422486,183.68404,34.664325,-3.4349478,-2.0551064
59.45,20.959373,23.404461,23.413555,183.83088,34.72788,-3.4793282,-2.0847777
59.5,20.914921,23.395203,23.404461,183.97773,34.791411,-3.5240865,-2.1147633
59.55,20.869955,23.385779,23.395203,184.12458,34.854918,-3.5692195,-2.1450645
59.6,20.824472,23.376186,23.385779,184.27145,34.918401,-3.6147243,-2.1756824
59.65,20.778472,23.366423,23.376186,184.41833,34.981859,-3.6605973,-2.2066181
59.7,20.731952,23.356487,23.366423,184.56522,35.045291,-3.706835,-2.2378726
59.75,20.68491,23.346377,23.356487,184.71212,35.108697,-3.7534333,-2.2694468
59.8,20.637346,23.336089,23.346377,184.85903,35.172077,-3.8003881,-2.3013414
59.85,20.589258,23.325623,23.336089,185.00595,35.23543,-3.8476947,-2.3335571
59.9,20.540644,23.314976,23.325623,185.15289,35.298755,-3.8953485,-2.3660944
59.95,20.491503,23.304145,23.314976,185.29983,35.362053,-3.9433443,-2.3989538
60,20.441836,23.293128,23.304145,185.44679,35.425323,-3.9916767,-2.4321355
60.05,20.39164,23.281924,23.293128,185.59376,35.488564,-4.0403401,-2.4656398
60.1,20.340915,23.27053,23.281924,185.74075,35.551776,-4.0893285,-2.4994666
60.15,20.289661,23.258943,23.27053,185.88774,35.614958,-4.1386355,-2.533616
60.2,20.237877,23.247162,23.258943,186.03475,35.678109,-4.1882545,-2.5680876
60.25,20.185563,23.235183,23.247162,186.18178,35.74123,-4.2381787,-2.6028812
60.3,20.13272,23.223006,23.235183,186.32881,35.80432,-4.2884006,-2.6379962
60.35,20.079346,23.210627,23.223006,186.47586,35.867378,-4.3389129,-2.6734319
60.4,20.025443,23.198044,23.210627,186.62293,35.930404,-4.3897074,-2.7091877
60.45,19.971012,23.185254,23.198044,186.77001,35.993397,-4.440776,-2.7452624
60.5,19.916051,23.172256,23.185254,186.9171,36.056356,-4.4921101,-2.7816551
60.55,19.860564,23.159047,23.172256,187.0642,36.119282,-4.5437007,-2.8183644
60.6,19.804549,23.145624,23.159047,187.21133,36.182173,-4.5955386,-2.8553888
60.65,19.74801,23.131986,23.145624,187.35846,36.245029,-4.6476142,-2.8927269
60.7,19.690946,23.118129,23.131986,187.50561,36.307849,-4.6999175,-2.9303767
60.75,19.63336,23.104051,23.118129,187.65278,36.370634,-4.7524382,-2.9683363
60.8,19.575253,23.08975,23.104051,187.79996,36.433381,-4.8051655,-3.0066036
60.85,19.516628,23.075224,23.08975,187.94716,36.496092,-4.8580886,-3.0451762
60.9,19.457486,23.060469,23.075224,188.09438,36.558764,-4.911196,-3.0840516
60.95,19.397829,23.045483,23.060469,188.24161,36.621398,-4.964476,-3.1232271
61,19.337661,23.030264,23.045483,188.38886,36.683993,-5.0179166,-3.1626998
61.05,19.276984,23.014809,23.030264,188.53612,36.746548,-5.0715052,-3.2024666
61.1,19.215801,22.999116,23.014809,188.6834,36.809062,-5.125229,-3.2425241
61.15,19.154114,22.983181,22.999116,188.8307,36.871536,-5.1790751,-3.2828689
61.2,19.091929,22.967004,22.983181,188.97802,36.933968,-5.2330297,-3.3234973
61.25,19.029247,22.95058,22.967004,189.12535,36.996358,-5.2870791,-3.3644052
61.3,18.966072,22.933907,22.95058,189.2727,37.058705,-5.3412091,-3.4055887
61.35,18.90241,22.916984,22.933907,189.42008,37.121009,-5.3954051,-3.4470432
61.4,18.838263,22.899806,22.916984,189.56747,37.183268,-5.4496522,-3.4887642
61.45,18.773637,22.882372,22.899806,189.71487,37.245482,-5.5039351,-3.5307469
61.5,18.708536,22.864679,22.882372,189.8623,37.307651,-5.5582383,-3.5729863
61.55,18.642964,22.846724,22.864679,190.00975,37.369774,-5.6125458,-3.6154771
61.6,18.576927,22.828505,22.846724,190.15722,37.43185,-5.6668413,-3.6582139
61.65,18.51043,22.81002,22.828505,190.3047,37.493878,-5.7211083,-3.7011909
61.7,18.443479,22.791264,22.81002,190.45221,37.555858,-5.7753297,-3.7444021
61.75,18.376079,22.772236,22.791264,190.59974,37.617789,-5.8294884,-3.7878414
61.8,18.308236,22.752934,22.772236,190.74729,37.679671,-5.8835668,-3.8315023
61.85,18.239956,22.733354,22.752934,190.89486,37.741502,-5.9375471,-3.8753783
61.9,18.171246,22.713494,22.733354,191.04245,37.803281,-5.9914109,-3.9194623
61.95,18.102112,22.693351,22.713494,191.19006,37.865009,-6.0451399,-3.9637472
62,18.032561,22.672922,22.693351,191.3377,37.926684,-6.0987152,-4.0082257
62.05,17.9626,22.652206,22.672922,191.48536,37.988306,-6.1521179,-4.0528901
62.1,17.892236,22.631199,22.652206,191.63304,38.049874,-6.2053286,-4.0977326
62.15,17.821477,22.609899,22.631199,191.78074,38.111387,-6.2583278,-4.142745
62.2,17.750329,22.588303,22.609899,191.92847,38.172844,-6.3110954,-4.187919
62.25,17.678802,22.566408,22.588303,192.07622,38.234244,-6.3636116,-4.2332459
62.3,17.606902,22.544212,22.566408,192.22399,38.295588,-6.4158559,-4.278717
62.35,17.534638,22.521712,22.544212,192.37179,38.356873,-6.4678077,-4.324323
62.4,17.462019,22.498906,22.521712,192.51961,38.4181,-6.5194464,-4.3700547
62.45,17.389053,22.475792,22.498906,192.66746,38.479267,-6.5707508,-4.4159026
62.5,17.315749,22.452365,22.475792,192.81533,38.540373,-6.6216999,-4.4618567
62.55,17.242115,22.428625,22.452365,192.96322,38.601418,-6.6722723,-4.507907
62.6,17.168162,22.404567,22.428625,193.11115,38.662401,-6.7224464,-4.5540433
62.65,17.093897,22.380191,22.404567,193.2591,38.723321,-6.7722005,-4.6002549
62.7,17.019332,22.355493,22.380191,193.40707,38.784178,-6.8215129,-4.6465311
62.75,16.944475,22.330471,22.355493,193.55507,38.844969,-6.8703615,-4.6928609
62.8,16.869336,22.305122,22.330471,193.7031,38.905696,-6.9187244,-4.739233
62.85,16.793926,22.279444,22.305122,193.85115,38.966355,-6.9665792,-4.7856361
62.9,16.718254,22.253435,22.279444,193.99924,39.026948,-7.0139038,-4.8320583
62.95,16.642331,22.227091,22.253435,194.14735,39.087473,-7.0606757,-4.8784878
63,16.566167,22.200411,22.227091,194.29549,39.147928,-7.1068726,-4.9249125
63.05,16.489772,22.173392,22.200411,194.44365,39.208314,-7.1524721,-4.97132
63.1,16.413159,22.146032,22.173392,194.59185,39.268629,-7.1974517,-5.0176978
63.15,16.336336,22.118329,22.146032,194.74008,39.328872,-7.2417888,-5.064033
