t,ref,K_actual,T_actual,bias_actual,psi_traditional,psi_mpc_nominal,psi_mpc_data,u_traditional,u_mpc_nominal,u_mpc_data,err_traditional,err_mpc_nominal,err_mpc_data,r_traditional,r_mpc_nominal,r_mpc_data,K_est_data,T_est_data,bias_est_data
92.60000000000001,10,0.08713749999999999,16.075,0.00635859548705003,-7.150056625860141,8.891587602109656,9.036184764456715,12,-1.012499999999997,-3.979705810546875,-17.15005662586014,-1.108412397890344,-0.9638152355432847,0.6423690786601221,0.3745613134648036,0.1509165331439018,0.09421403749616285,10.81951924249083,0.02699348168193259
92.80000000000001,10,0.08684999999999998,16.1,0.006405103191920615,-7.020324967904056,8.965602636535717,9.065383974722806,12,-1.049999999999997,-3.942205810546874,-17.02032496790406,-1.034397363464283,-0.9346160252771938,0.6486582897804233,0.3700751721303032,0.1459960513304511,0.09460023167943978,10.89333390510423,0.02660190711113766
93,10,0.0865625,16.125,0.006454383755188097,-6.889359362440867,9.038727868450621,9.093626031039614,12,-1.124999999999997,-3.867205810546875,-16.88935936244087,-0.9612721315493786,-0.906373968960386,0.654828027315945,0.365626159574522,0.1412102815840346,0.09497298179500675,10.9674561621079,0.02621316861968321
93.2,10,0.08627499999999999,16.15,0.006506422935112686,-6.757183217044068,9.110962726327642,9.120945573628651,12,-1.162499999999997,-3.829705810546875,-16.75718321704407,-0.8890372736723577,-0.8790544263713489,0.6608807269839941,0.3611742893851005,0.136597712945187,0.09533346566177149,11.04220830694867,0.02582548624796783
93.40000000000001,10,0.08598749999999998,16.175,0.006561205692733578,-6.623819460493293,9.182314883903775,9.147368702963576,12,-1.199999999999997,-3.792205810546875,-16.62381946049329,-0.8176851160962251,-0.8526312970364245,0.6668187827538774,0.3567607878806667,0.1321156466746229,0.09567840694153507,11.11719215288887,0.02544056374691075
93.60000000000001,10,0.0857,16.2,0.006618716196215103,-6.489290551004462,9.252792065811777,9.172921178965012,12,-1.237499999999997,-3.717205810546874,-16.48929055100446,-0.7472079341882232,-0.8270788210349878,0.6726445474441536,0.3523859095400089,0.1277623800071848,0.09600514177341893,11.19212393022064,0.0250594536185517
93.80000000000001,10,0.08541249999999999,16.225,0.006678937825422039,-6.353618484342953,9.322402046590986,9.19763636184153,12,-1.274999999999997,-3.679705810546874,-16.35361848434295,-0.6775979534090144,-0.8023636381584698,0.6783603333075429,0.3480499038960419,0.1235759143825877,0.09631498002649647,11.26747360513667,0.02467961215296118
94,10,0.08512500000000001,16.25,0.006741853176722679,-6.216824801822191,9.391152649681002,9.221539210614607,12,-1.312499999999997,-3.642205810546874,-16.21682480182219,-0.6088473503189977,-0.7784607893853934,0.6839684126038131,0.3437530154500811,0.1195142438653803,0.09660480592285033,11.34295045579039,0.0243020300299421
94.2,10,0.0848375,16.275,0.006807444068018398,-6.078930598189999,9.459051746398519,9.244654362404626,12,-1.349999999999997,-3.567205810546874,-16.07893059819,-0.5409482536014814,-0.755345637595374,0.6894710181609569,0.3394954835875785,0.1155757589501011,0.09687155274842955,11.41792634802409,0.02392919369865422
94.40000000000001,10,0.08454999999999999,16.3,0.006875691543998119,-5.939956529405007,9.526107254897587,9.267013956763751,12,-1.387499999999997,-3.529705810546874,-15.93995652940501,-0.4738927451024129,-0.7329860432362487,0.6948703439249636,0.3352775424953441,0.1117979717956264,0.09711607990581775,11.49257481103238,0.02355989058762339
