t,ref_deg,out_deg,x_ref_nm,y_ref_nm,x_out_nm,y_out_nm
95.000000000000,570.000000000000,568.619562704093,-0.019889822551,0.074229828312,-0.014655110839,0.071272269511
95.500000000000,573.000000000000,570.883077928895,-0.021665547521,0.073141662651,-0.016463481697,0.070238645129
96.000000000000,576.000000000000,573.093891105866,-0.023381888732,0.071962054018,-0.018230141570,0.069135207167
96.500000000000,579.000000000000,575.282931138733,-0.025034141811,0.070694235640,-0.019953148486,0.067964762266
97.000000000000,582.000000000000,577.481547479962,-0.026617778047,0.069341682517,-0.021630085004,0.066729220227
97.500000000000,585.000000000000,579.720303876325,-0.028128456804,0.067908101905,-0.023257920944,0.065429692809
98.000000000000,588.000000000000,582.027818325916,-0.029562037416,0.066397423148,-0.024832913660,0.064066638883
98.500000000000,591.000000000000,584.429693056845,-0.030914590538,0.064813786912,-0.026350548920,0.062640050491
99.000000000000,594.000000000000,586.947574304713,-0.032182408917,0.063161533833,-0.027805525225,0.061149672488
99.500000000000,597.000000000000,589.598376163278,-0.033362017550,0.061445192622,-0.029191784337,0.059595246129
100.000000000000,600.000000000000,592.393696040962,-0.034450183211,0.059669467652,-0.030502590395,0.057976764414
100.500000000000,603.000000000000,595.339441549710,-0.035443923315,0.057839226060,-0.031730658904,0.056294724584
101.000000000000,606.000000000000,598.435680290205,-0.036340514089,0.055959484412,-0.032868334777,0.054550361246
101.500000000000,609.000000000000,601.676715307699,-0.037137498039,0.054035394950,-0.033907815394,0.052745842819
102.000000000000,612.000000000000,605.051380312796,-0.037832690689,0.052072231468,-0.034841410547,0.050884414672
102.500000000000,615.000000000000,608.543540423790,-0.038424186564,0.050075374861,-0.035661826620,0.048970474859
103.000000000000,618.000000000000,612.132776506390,-0.038910364414,0.048050298374,-0.036362458156,0.047009572894
103.500000000000,621.000000000000,615.795224448123,-0.039289891659,0.046002552602,-0.036937666893,0.045008328129
104.000000000000,624.000000000000,619.504535154035,-0.039561728043,0.043937750273,-0.037383027190,0.042974271640
104.500000000000,627.000000000000,623.232916884073,-0.039725128480,0.041861550866,-0.037695518001,0.040915622997
105.000000000000,630.000000000000,626.952218911877,-0.039779645101,0.039779645101,-0.037873645308,0.038841019965
105.500000000000,633.000000000000,630.635014450370,-0.039725128480,0.037697739336,-0.037917484752,0.036759224001
106.000000000000,636.000000000000,634.255641379600,-0.039561728043,0.035621539929,-0.037828641475,0.034678826640
106.500000000000,639.000000000000,637.791161482541,-0.039289891659,0.033556737600,-0.037610131666,0.032607981173
107.000000000000,642.000000000000,641.222202540676,-0.038910364414,0.031508991828,-0.037266197082,0.030554180570
107.500000000000,645.000000000000,644.533652603895,-0.038424186564,0.029483915341,-0.036802068889,0.028524097000
108.000000000000,648.000000000000,647.715181820770,-0.037832690689,0.027487058735,-0.036223700055,0.026523491479
108.500000000000,651.000000000000,650.761574148395,-0.037137498039,0.025523895253,-0.035537486082,0.024557195116
109.000000000000,654.000000000000,653.672858778570,-0.036340514089,0.023599805790,-0.034749992422,0.022629157078
109.500000000000,657.000000000000,656.454238923449,-0.035443923315,0.021720064142,-0.033867704003,0.020742549431
110.000000000000,660.000000000000,659.115823396128,-0.034450183211,0.019889822551,-0.032896808612,0.018899915760
110.500000000000,663.000000000000,661.672173901592,-0.033362017550,0.018114097580,-0.031843022093,0.017103349004
111.000000000000,666.000000000000,664.141687838897,-0.032182408917,0.016397756369,-0.030711459883,0.015354683995
111.500000000000,669.000000000000,666.545842450465,-0.030914590538,0.014745503290,-0.029506556656,0.013655691407
112.000000000000,672.000000000000,668.908331119319,-0.029562037416,0.013161867054,-0.028232033765,0.012008261703
112.500000000000,675.000000000000,671.254126334006,-0.028128456804,0.011651188297,-0.026890912753,0.010414569878
113.000000000000,678.000000000000,673.608506188175,-0.026617778047,0.010217607685,-0.025485572121,0.008877213844
113.500000000000,681.000000000000,675.996082185642,-0.025034141811,0.008865054563,-0.024017843635,0.007399321106
114.000000000000,684.000000000000,678.439865567022,-0.023381888732,0.007597236184,-0.022489143470,0.005984619751
114.500000000000,687.000000000000,680.960407401340,-0.021665547521,0.006417627551,-0.020900632260,0.004637470782
115.000000000000,690.000000000000,683.575044389969,-0.019889822551,0.005329461890,-0.019253396682,0.003362859664
115.500000000000,693.000000000000,686.297277854682,-0.018059580959,0.004335721786,-0.017548643543,0.002166345746
116.000000000000,696.000000000000,689.136307913751,-0.016179839311,0.003439131012,-0.015787895709,0.001053969337
116.500000000000,699.000000000000,692.096738612501,-0.014255749849,0.002642147062,-0.013973177840,0.000032117755
117.000000000000,702.000000000000,695.178463016741,-0.012292586366,0.001946954412,-0.012107179153,-0.000892646201
117.500000000000,705.000000000000,698.376730264835,-0.010295729760,0.001355458537,-0.010193380562,-0.001713787257
118.000000000000,708.000000000000,701.682389578750,-0.008270653273,0.000869280687,-0.008236134910,-0.002425023082
118.500000000000,711.000000000000,705.082299524006,-0.006222907501,0.000489753442,-0.006240691660,-0.003020560146
119.000000000000,714.000000000000,708.559884636159,-0.004158105172,0.000217917058,-0.004213161303,-0.003495325718
119.500000000000,717.000000000000,712.095816126537,-0.002081905765,0.000054516621,-0.002160419668,-0.003845180404
120.000000000000,720.000000000000,715.668788939095,-0.000000000000,0.000000000000,-0.000089957620,-0.004067095814
120.500000000000,723.000000000000,719.256364110732,0.002081905765,0.000054516621,0.001990313127,-0.004159283781
121.000000000000,726.000000000000,722.835843301308,0.004158105172,0.000217917058,0.004072283083,-0.004121267045
121.500000000000,729.000000000000,726.385141570322,0.006222907501,0.000489753442,0.006147879099,-0.003953885990
122.000000000000,732.000000000000,729.883624997744,0.008270653273,0.000869280687,0.008209290782,-0.003659241440
122.500000000000,735.000000000000,733.312881539244,0.010295729760,0.001355458537,0.010249171563,-0.003240578859
123.000000000000,738.000000000000,736.657396485550,0.012292586366,0.001946954412,0.012260799720,-0.002702123903
123.500000000000,741.000000000000,739.905107931745,0.014255749849,0.002642147062,0.014238188971,-0.002048882647
124.000000000000,744.000000000000,743.047822586457,0.016179839311,0.003439131012,0.016176143328,-0.001286421524
124.500000000000,747.000000000000,746.081477862486,0.018059580959,0.004335721786,0.018070255988,-0.000420642209
125.000000000000,750.000000000000,749.006242265480,0.019889822551,0.005329461890,0.019916856647,0.000542434608
125.500000000000,753.000000000000,751.826452396896,0.021665547521,0.006417627551,0.021712915188,0.001596864842
126.000000000000,756.000000000000,754.550391167388,0.023381888732,0.007597236184,0.023455912101,0.002736947081
126.500000000000,759.000000000000,757.189917836719,0.025034141811,0.008865054563,0.025143687118,0.003957353094
127.000000000000,762.000000000000,759.759966029264,0.026617778047,0.010217607685,0.026774277630,0.005253219414
127.500000000000,765.000000000000,762.277930714644,0.028128456804,0.011651188297,0.028345757701,0.006620198889
128.000000000000,768.000000000000,764.762969115029,0.029562037416,0.013161867054,0.029856087152,0.008054472879
128.500000000000,771.000000000000,767.235243463498,0.030914590538,0.014745503290,0.031302978662,0.009552726129
129.000000000000,774.000000000000,769.715135391726,0.032182408917,0.016397756369,0.032683789221,0.011112087400
129.500000000000,777.000000000000,772.222462413816,0.033362017550,0.018114097580,0.033995440804,0.012730039898
130.000000000000,780.000000000000,774.775726485715,0.034450183211,0.019889822551,0.035234373806,0.014404306414
130.500000000000,783.000000000000,777.391422990529,0.035443923315,0.021720064142,0.036396535621,0.016132715115
131.000000000000,786.000000000000,780.083435806983,0.036340514089,0.023599805790,0.037477405652,0.017913052965
131.500000000000,789.000000000000,782.862540478557,0.037137498039,0.025523895253,0.038472056863,0.019742914822
132.000000000000,792.000000000000,785.736033066477,0.037832690689,0.027487058735,0.039375252616,0.021619557195
132.500000000000,795.000000000000,788.707497221307,0.038424186564,0.029483915341,0.040181575964,0.023539766203
133.000000000000,798.000000000000,791.776716546779,0.038910364414,0.031508991828,0.040885586642,0.025499749328
133.500000000000,801.000000000000,794.939733670554,0.039289891659,0.033556737600,0.041481998978,0.027495059852
134.000000000000,804.000000000000,798.189051799012,0.039561728043,0.035621539929,0.041965871893,0.029520561258
134.500000000000,807.000000000000,801.513969132727,0.039725128480,0.037697739336,0.042332800403,0.031570436431
135.000000000000,810.000000000000,804.901031559507,0.039779645101,0.039779645101,0.042579096905,0.033638243240
135.500000000000,813.000000000000,808.334584706951,0.039725128480,0.041861550866,0.042701950292,0.035717014335
136.000000000000,816.000000000000,811.797402883941,0.039561728043,0.043937750273,0.042699551785,0.037799395135
136.500000000000,819.000000000000,815.271369796100,0.039289891659,0.046002552602,0.042571178375,0.039877810462
137.000000000000,822.000000000000,818.738184272981,0.038910364414,0.048050298374,0.042317227770,0.041944647536
137.500000000000,825.000000000000,822.180063644513,0.038424186564,0.050075374861,0.041939202513,0.043992441523
138.000000000000,828.000000000000,825.580417859909,0.037832690689,0.052072231468,0.041439644900,0.046014049634
138.500000000000,831.000000000000,828.924468922349,0.037137498039,0.054035394950,0.040822028182,0.048002801050
139.000000000000,834.000000000000,832.199792646861,0.036340514089,0.055959484412,0.040090612699,0.049952612396
139.500000000000,837.000000000000,835.396763030990,0.035443923315,0.057839226060,0.039250277768,0.051858061851
140.000000000000,840.000000000000,838.508883521029,0.034450183211,0.059669467652,0.038306341195,0.053714418772
140.500000000000,843.000000000000,841.532993998342,0.033362017550,0.061445192622,0.037264378188,0.055517629460
141.000000000000,846.000000000000,844.469347219402,0.032182408917,0.063161533833,0.036130050345,0.057264263037
141.500000000000,849.000000000000,847.321553526579,0.030914590538,0.064813786912,0.034908953623,0.058951424034
142.000000000000,852.000000000000,850.096397707610,0.029562037416,0.066397423148,0.033606492024,0.060576640034
142.500000000000,855.000000000000,852.803536726283,0.028128456804,0.067908101905,0.032227781471,0.062137733596
143.000000000000,858.000000000000,855.455091492820,0.026617778047,0.069341682517,0.030777586210,0.063632687782
143.500000000000,861.000000000000,858.065149724521,0.025034141811,0.070694235640,0.029260288236,0.065059514091
144.000000000000,864.000000000000,860.649200124495,0.023381888732,0.071962054018,0.027679888723,0.066416130644
144.500000000000,867.000000000000,863.223520466389,0.021665547521,0.073141662651,0.026040039200,0.067700257279
145.000000000000,870.000000000000,865.804543636485,0.019889822551,0.074229828312,0.024344099247,0.068909332933
145.500000000000,873.000000000000,868.408226207333,0.018059580959,0.075223568416,0.022595216641,0.070040459393
146.000000000000,876.000000000000,871.049443691702,0.016179839311,0.076120159190,0.020796425072,0.071090374285
146.500000000000,879.000000000000,873.741435281126,0.014255749849,0.076917143140,0.018950753855,0.072055454946
147.000000000000,882.000000000000,876.495318673361,0.012292586366,0.077612335790,0.017061343325,0.072931753642
147.500000000000,885.000000000000,879.319692633450,0.010295729760,0.078203831665,0.015131558995,0.073715063335
148.000000000000,888.000000000000,882.220341337215,0.008270653273,0.078690009515,0.013165097196,0.074401011842
148.500000000000,891.000000000000,885.200050460145,0.006222907501,0.079069536760,0.011166074826,0.074985180763
149.000000000000,894.000000000000,888.258540561852,0.004158105172,0.079341373144,0.009139096253,0.075463244011
149.500000000000,897.000000000000,891.392518749826,0.002081905765,0.079504773581,0.007089291395,0.075831119279
150.000000000000,900.000000000000,894.595845063222,-0.000000000000,0.079559290202,0.005022320577,0.076085124441
150.500000000000,903.000000000000,897.859805671302,-0.002081905765,0.079504773581,0.002944343932,0.076222129921
151.000000000000,906.000000000000,901.173480996055,-0.004158105172,0.079341373144,0.000861955692,0.076239697709
151.500000000000,909.000000000000,904.524193391910,-0.006222907501,0.079069536760,-0.001217913459,0.076136198004
152.000000000000,912.000000000000,907.898016173935,-0.008270653273,0.078690009515,-0.003288120060,0.075910895617
152.500000000000,915.000000000000,911.280323679706,-0.010295729760,0.078203831665,-0.005341449345,0.075564000175
153.000000000000,918.000000000000,914.656360749984,-0.012292586366,0.077612335790,-0.007370764593,0.075096676711
153.500000000000,921.000000000000,918.011809558477,-0.014255749849,0.076917143140,-0.009369153707,0.074511016118
154.000000000000,924.000000000000,921.333332117433,-0.016179839311,0.076120159190,-0.011330062613,0.073809967993
154.500000000000,927.000000000000,924.609068007033,-0.018059580959,0.075223568416,-0.013247406322,0.072997241041
155.000000000000,930.000000000000,927.829068864707,-0.019889822551,0.074229828312,-0.015115650547,0.072077178479
155.500000000000,933.000000000000,930.985653839266,-0.021665547521,0.073141662651,-0.016929859374,0.071054617225
