branch,re,im
3,-0.043826775849,0.052975235168
3,-0.043660351503,0.053054211832
3,-0.043493292911,0.053131656553
3,-0.043325627370,0.053207556903
3,-0.043157382540,0.053281901224
3,-0.042988586412,0.053354678640
3,-0.042819267282,0.053425879069
3,-0.042649453718,0.053495493239
3,-0.042479174528,0.053563512687
3,-0.042308458729,0.053629929778
3,-0.042137335515,0.053694737702
3,-0.041965834228,0.053757930484
3,-0.041793984320,0.053819502985
3,-0.041621815327,0.053879450902
3,-0.041449356831,0.053937770773
3,-0.041276638434,0.053994459967
3,-0.040583756705,0.054204886455
3,-0.039889068049,0.054389225789
3,-0.039194409646,0.054547696692
3,-0.038501549276,0.054680707457
3,-0.037812161551,0.054788838472
3,-0.037127808553,0.054872821662
3,-0.036449925149,0.054933517983
3,-0.035779808984,0.054971894054
3,-0.035118614908,0.054988998903
3,-0.034467353391,0.054985941617
3,-0.033826892388,0.054963870552
3,-0.033197962030,0.054923954517
3,-0.030807752954,0.054609071275
3,-0.028630314758,0.054098235749
3,-0.026665611861,0.053452019281
3,-0.024901452341,0.052717954592
3,-0.023319976712,0.051931463312
3,-0.021901641232,0.051118070570
3,-0.017503132759,0.047879980185
3,-0.014501354213,0.044944595656
3,-0.012348925914,0.042389252446
3,-0.010739264924,0.040177416256
3,-0.009493832502,0.038253975327
3,-0.008503321388,0.036568381831
3,-0.007697624412,0.035078952106
3,-0.007029921397,0.033752346395
3,-0.006467843137,0.032562056479
3,-0.005988338321,0.031486930635
3,-0.005574567380,0.030509965874
3,-0.005213953720,0.029617372910
3,-0.004896921527,0.028797865680
3,-0.004616054970,0.028042123395
3,-0.004365523996,0.027342381839
3,-0.004140683416,0.026692120842
3,-0.003937787393,0.026085823328
3,-0.003753782447,0.025518787952
3,-0.003586154978,0.024986982113
3,-0.003432817281,0.024486925664
3,-0.003292021211,0.024015598117
3,-0.003162291989,0.023570364039
3,-0.003042376878,0.023148912586
3,-0.002931204989,0.022749208173
3,-0.002827855492,0.022369449940
3,-0.002731532268,0.022008038235
